noh_crop,i_crop_a,un_crop_a,tca,state_code,district_code,district,social_group_code,class_category_code,size_class_code,crop_code
7,12,0,12,28,537,RANGAREDDY,4,5,51,601
33,31,0,31,28,537,RANGAREDDY,2,2,21,601
35,17,2,19,28,537,RANGAREDDY,1,2,21,601
528,470,29,498,28,537,RANGAREDDY,3,2,21,601
0,0,0,0,28,537,RANGAREDDY,4,2,21,601
33,20,0,20,28,537,RANGAREDDY,2,1,12,601
30,15,4,18,28,537,RANGAREDDY,1,1,12,601
285,146,14,161,28,537,RANGAREDDY,3,1,12,601
0,0,0,0,28,537,RANGAREDDY,4,1,12,601
0,0,0,0,28,535,MEDAK,2,1,11,601
6,0,1,1,28,535,MEDAK,1,1,11,601
60,4,13,18,28,535,MEDAK,3,1,11,601
0,0,0,0,28,535,MEDAK,4,1,11,601
0,0,0,0,28,535,MEDAK,2,4,43,601
0,0,0,0,28,535,MEDAK,1,4,43,601
139,200,120,320,28,535,MEDAK,3,4,43,601
1,2,0,2,28,535,MEDAK,4,4,43,601
0,0,0,0,28,535,MEDAK,2,4,42,601
0,0,0,0,28,535,MEDAK,1,4,42,601
288,261,423,684,28,535,MEDAK,3,4,42,601
0,0,0,0,28,535,MEDAK,4,4,42,601
3,1,0,1,28,535,MEDAK,2,4,41,601
0,0,0,0,28,535,MEDAK,1,4,41,601
320,386,234,620,28,535,MEDAK,3,4,41,601
0,0,0,0,28,535,MEDAK,4,4,41,601
0,0,0,0,28,535,MEDAK,2,3,32,601
0,0,0,0,28,535,MEDAK,1,3,32,601
412,292,345,637,28,535,MEDAK,3,3,32,601
0,0,0,0,28,535,MEDAK,4,3,32,601
0,0,0,0,28,535,MEDAK,2,5,52,601
0,0,0,0,28,535,MEDAK,1,5,52,601
1,1,0,1,28,535,MEDAK,3,5,52,601
2,17,0,17,28,535,MEDAK,4,5,52,601
47,66,2,68,28,535,MEDAK,2,3,31,601
28,15,10,25,28,535,MEDAK,1,3,31,601
873,440,536,976,28,535,MEDAK,3,3,31,601
0,0,0,0,28,535,MEDAK,4,3,31,601
0,0,0,0,28,535,MEDAK,2,5,51,601
1,0,14,14,28,535,MEDAK,1,5,51,601
126,262,229,491,28,535,MEDAK,3,5,51,601
0,0,0,0,28,535,MEDAK,4,5,51,601
13,10,0,10,28,535,MEDAK,2,2,21,601
138,85,5,91,28,535,MEDAK,1,2,21,601
1012,480,300,780,28,535,MEDAK,3,2,21,601
0,0,0,0,28,535,MEDAK,4,2,21,601
5,3,0,3,28,535,MEDAK,2,1,12,601
26,19,0,19,28,535,MEDAK,1,1,12,601
178,51,49,100,28,535,MEDAK,3,1,12,601
0,0,0,0,28,535,MEDAK,4,1,12,601
16,57,0,57,28,540,WARANGAL,3,5,52,601
0,0,0,0,28,540,WARANGAL,2,5,52,601
375,239,11,250,28,540,WARANGAL,3,1,12,601
11,42,0,42,28,540,WARANGAL,1,5,51,601
3650,561,1873,2434,28,541,KHAMMAM,3,1,12,601
0,0,0,0,28,541,KHAMMAM,4,1,12,601
4880,1374,3930,5304,28,541,KHAMMAM,3,2,21,601
1,2,0,2,28,541,KHAMMAM,4,2,21,601
384,112,319,431,28,541,KHAMMAM,1,2,21,601
895,128,777,905,28,541,KHAMMAM,2,2,21,601
18,0,27,27,28,541,KHAMMAM,2,5,51,601
2,19,0,19,28,541,KHAMMAM,1,5,51,601
0,0,0,0,28,541,KHAMMAM,4,3,31,601
218,398,823,1221,28,541,KHAMMAM,3,5,51,601
131,54,146,200,28,541,KHAMMAM,1,3,31,601
2830,1231,3497,4728,28,541,KHAMMAM,3,3,31,601
0,0,0,0,28,541,KHAMMAM,1,5,52,601
19,4,312,316,28,541,KHAMMAM,3,5,52,601
0,0,0,0,28,541,KHAMMAM,2,5,52,601
0,0,0,0,28,541,KHAMMAM,4,5,51,601
1,1,0,1,28,541,KHAMMAM,4,4,41,601
226,24,325,349,28,541,KHAMMAM,2,3,32,601
970,601,2009,2610,28,541,KHAMMAM,3,4,41,601
20,46,3,49,28,541,KHAMMAM,1,3,32,601
336,5,827,832,28,541,KHAMMAM,2,4,41,601
13,6,35,41,28,541,KHAMMAM,1,4,41,601
8,13,11,24,28,541,KHAMMAM,1,4,42,601
2,4,0,4,28,541,KHAMMAM,4,4,42,601
327,680,826,1506,28,541,KHAMMAM,3,4,43,601
0,0,0,0,28,541,KHAMMAM,4,4,43,601
1240,611,1835,2446,28,541,KHAMMAM,3,3,32,601
7,3,16,19,28,541,KHAMMAM,2,4,43,601
4,9,0,9,28,541,KHAMMAM,4,3,32,601
593,20,175,195,28,541,KHAMMAM,2,1,11,601
3,19,0,19,28,540,WARANGAL,1,5,52,601
2934,217,670,887,28,541,KHAMMAM,3,1,11,601
407,117,2,119,28,540,WARANGAL,2,1,11,601
105,13,9,22,28,540,WARANGAL,1,1,11,601
790,155,31,186,28,540,WARANGAL,3,1,11,601
13,31,0,31,28,540,WARANGAL,2,4,43,601
2,0,8,8,28,540,WARANGAL,1,4,43,601
153,361,16,378,28,540,WARANGAL,3,4,43,601
30,91,2,94,28,540,WARANGAL,2,4,42,601
27,31,23,54,28,540,WARANGAL,1,4,42,601
365,957,86,1042,28,540,WARANGAL,3,4,42,601
35,26,73,99,28,540,WARANGAL,2,4,41,601
0,0,0,0,28,540,WARANGAL,1,4,41,601
208,377,115,492,28,540,WARANGAL,3,4,41,601
28,70,4,74,28,540,WARANGAL,2,3,32,601
0,0,0,0,28,540,WARANGAL,1,3,32,601
171,390,9,399,28,540,WARANGAL,3,3,32,601
104,64,3,67,28,540,WARANGAL,1,1,12,601
1052,67,256,323,28,541,KHAMMAM,1,1,11,601
1,0,0,0,28,541,KHAMMAM,4,1,11,601
6,12,13,25,28,541,KHAMMAM,1,4,43,601
98,0,235,235,28,541,KHAMMAM,2,4,42,601
913,812,2366,3178,28,541,KHAMMAM,3,4,42,601
2,0,5,5,28,541,KHAMMAM,4,5,52,601
585,84,752,835,28,541,KHAMMAM,2,3,31,601
807,65,490,555,28,541,KHAMMAM,2,1,12,601
661,87,336,424,28,541,KHAMMAM,1,1,12,601
118,449,19,468,28,540,WARANGAL,3,5,51,601
15,6,0,6,28,540,WARANGAL,1,3,31,601
422,484,8,493,28,540,WARANGAL,3,2,21,601
116,116,12,128,28,540,WARANGAL,1,2,21,601
342,580,38,618,28,540,WARANGAL,3,3,31,601
262,306,18,324,28,540,WARANGAL,2,2,21,601
62,127,0,127,28,540,WARANGAL,2,3,31,601
321,225,6,231,28,540,WARANGAL,2,1,12,601
13,34,0,34,28,540,WARANGAL,2,5,51,601
0,0,0,0,28,541,KHAMMAM,3,1,12,205
0,0,0,0,28,541,KHAMMAM,3,3,31,205
0,0,0,0,28,541,KHAMMAM,3,5,52,205
0,0,0,0,28,541,KHAMMAM,3,4,41,205
0,0,0,0,28,541,KHAMMAM,3,3,32,205
0,0,0,0,28,541,KHAMMAM,3,1,11,205
0,0,0,0,28,540,WARANGAL,3,1,11,205
0,0,0,0,28,540,WARANGAL,3,4,43,205
0,0,0,0,28,540,WARANGAL,3,4,42,205
0,0,0,0,28,540,WARANGAL,3,4,41,205
6,0,1,1,28,540,WARANGAL,3,3,32,205
0,0,0,0,28,540,WARANGAL,3,5,52,205
0,0,0,0,28,540,WARANGAL,3,3,31,205
0,0,0,0,28,540,WARANGAL,3,5,51,205
0,0,0,0,28,540,WARANGAL,3,2,21,205
7,0,1,1,28,540,WARANGAL,3,1,12,205
0,0,0,0,28,541,KHAMMAM,3,4,43,205
0,0,0,0,28,541,KHAMMAM,3,4,42,205
0,0,0,0,28,541,KHAMMAM,3,5,51,205
5,0,6,6,28,541,KHAMMAM,3,2,21,205
0,0,0,0,28,535,MEDAK,2,1,11,205
6,0,2,2,28,535,MEDAK,1,1,11,205
0,0,0,0,28,535,MEDAK,3,1,11,205
0,0,0,0,28,535,MEDAK,2,4,43,205
0,0,0,0,28,535,MEDAK,1,4,43,205
0,0,0,0,28,535,MEDAK,3,4,43,205
0,0,0,0,28,535,MEDAK,2,4,42,205
0,0,0,0,28,535,MEDAK,1,4,42,205
5,0,2,2,28,535,MEDAK,3,4,42,205
0,0,0,0,28,535,MEDAK,2,4,41,205
0,0,0,0,28,535,MEDAK,1,4,41,205
5,0,8,8,28,535,MEDAK,3,4,41,205
0,0,0,0,28,535,MEDAK,2,3,32,205
0,0,0,0,28,535,MEDAK,1,3,32,205
6,0,2,2,28,535,MEDAK,3,3,32,205
0,0,0,0,28,535,MEDAK,2,5,52,205
0,0,0,0,28,535,MEDAK,1,5,52,205
0,0,0,0,28,535,MEDAK,3,5,52,205
0,0,0,0,28,535,MEDAK,2,3,31,205
0,0,0,0,28,535,MEDAK,1,3,31,205
3,0,1,1,28,535,MEDAK,3,3,31,205
0,0,0,0,28,535,MEDAK,2,5,51,205
0,0,0,0,28,535,MEDAK,1,5,51,205
10,0,26,26,28,535,MEDAK,3,5,51,205
8,0,3,3,28,535,MEDAK,2,2,21,205
11,0,6,6,28,535,MEDAK,1,2,21,205
7,0,3,3,28,535,MEDAK,3,2,21,205
0,0,0,0,28,535,MEDAK,2,1,12,205
0,0,0,0,28,535,MEDAK,1,1,12,205
6,0,3,3,28,535,MEDAK,3,1,12,205
0,0,0,0,28,537,RANGAREDDY,1,1,11,205
0,0,0,0,28,537,RANGAREDDY,3,1,11,205
0,0,0,0,28,537,RANGAREDDY,1,4,43,205
3,0,1,1,28,537,RANGAREDDY,3,4,43,205
0,0,0,0,28,537,RANGAREDDY,1,4,42,205
0,0,0,0,28,537,RANGAREDDY,3,4,42,205
0,0,0,0,28,537,RANGAREDDY,1,4,41,205
4,0,3,3,28,537,RANGAREDDY,3,4,41,205
0,0,0,0,28,537,RANGAREDDY,1,3,32,205
0,0,0,0,28,537,RANGAREDDY,3,3,32,205
0,0,0,0,28,537,RANGAREDDY,1,5,52,205
0,0,0,0,28,537,RANGAREDDY,3,5,52,205
0,0,0,0,28,537,RANGAREDDY,1,3,31,205
0,0,0,0,28,537,RANGAREDDY,3,3,31,205
0,0,0,0,28,537,RANGAREDDY,1,5,51,205
3,0,8,8,28,537,RANGAREDDY,3,5,51,205
5,0,4,4,28,537,RANGAREDDY,1,2,21,205
0,0,0,0,28,537,RANGAREDDY,3,2,21,205
0,0,0,0,28,537,RANGAREDDY,1,1,12,205
0,0,0,0,28,537,RANGAREDDY,3,1,12,205
16,0,4,4,28,539,NALGONDA,3,1,11,205
0,0,0,0,28,539,NALGONDA,3,4,43,205
0,0,0,0,28,539,NALGONDA,3,4,42,205
4,0,9,9,28,539,NALGONDA,3,4,41,205
0,0,0,0,28,539,NALGONDA,3,3,32,205
0,0,0,0,28,539,NALGONDA,3,5,52,205
0,0,0,0,28,539,NALGONDA,3,3,31,205
0,0,0,0,28,539,NALGONDA,3,5,51,205
18,0,16,16,28,539,NALGONDA,3,2,21,205
33,5,12,17,28,539,NALGONDA,3,1,12,205
0,0,0,0,28,538,MAHABUBNAGAR,2,1,11,205
0,0,0,0,28,538,MAHABUBNAGAR,1,1,11,205
6,0,3,3,28,538,MAHABUBNAGAR,3,1,11,205
0,0,0,0,28,538,MAHABUBNAGAR,2,4,43,205
0,0,0,0,28,538,MAHABUBNAGAR,1,4,43,205
0,0,0,0,28,538,MAHABUBNAGAR,3,4,43,205
0,0,0,0,28,538,MAHABUBNAGAR,2,4,42,205
0,0,0,0,28,538,MAHABUBNAGAR,1,4,42,205
0,0,0,0,28,538,MAHABUBNAGAR,3,4,42,205
0,0,0,0,28,538,MAHABUBNAGAR,2,4,41,205
0,0,0,0,28,538,MAHABUBNAGAR,1,4,41,205
0,0,0,0,28,538,MAHABUBNAGAR,3,4,41,205
0,0,0,0,28,538,MAHABUBNAGAR,2,3,32,205
0,0,0,0,28,538,MAHABUBNAGAR,1,3,32,205
0,0,0,0,28,538,MAHABUBNAGAR,3,3,32,205
0,0,0,0,28,538,MAHABUBNAGAR,2,5,52,205
0,0,0,0,28,538,MAHABUBNAGAR,1,5,52,205
0,0,0,0,28,538,MAHABUBNAGAR,3,5,52,205
0,0,0,0,28,538,MAHABUBNAGAR,2,3,31,205
4,0,10,10,28,538,MAHABUBNAGAR,1,3,31,205
27,0,20,20,28,538,MAHABUBNAGAR,3,3,31,205
0,0,0,0,28,538,MAHABUBNAGAR,2,5,51,205
0,0,0,0,28,538,MAHABUBNAGAR,1,5,51,205
0,0,0,0,28,538,MAHABUBNAGAR,3,5,51,205
0,0,0,0,28,538,MAHABUBNAGAR,2,2,21,205
6,0,6,6,28,538,MAHABUBNAGAR,1,2,21,205
40,0,46,46,28,538,MAHABUBNAGAR,3,2,21,205
5,0,3,3,28,538,MAHABUBNAGAR,2,1,12,205
7,0,4,4,28,538,MAHABUBNAGAR,1,1,12,205
7,0,6,6,28,538,MAHABUBNAGAR,3,1,12,205
3,0,3,3,28,532,ADILABAD,1,1,12,205
4,4,0,4,28,532,ADILABAD,3,1,12,205
0,0,0,0,28,532,ADILABAD,1,2,21,205
0,0,0,0,28,532,ADILABAD,1,5,51,205
0,0,0,0,28,532,ADILABAD,3,2,21,205
4,0,2,2,28,532,ADILABAD,3,3,31,205
0,0,0,0,28,532,ADILABAD,1,3,31,205
0,0,0,0,28,532,ADILABAD,1,3,32,205
0,0,0,0,28,532,ADILABAD,3,4,43,205
0,0,0,0,28,532,ADILABAD,3,5,52,205
0,0,0,0,28,532,ADILABAD,3,4,41,205
0,0,0,0,28,532,ADILABAD,1,4,42,205
0,0,0,0,28,532,ADILABAD,1,5,52,205
0,0,0,0,28,532,ADILABAD,3,5,51,205
0,0,0,0,28,532,ADILABAD,1,4,41,205
0,0,0,0,28,532,ADILABAD,3,4,42,205
0,0,0,0,28,532,ADILABAD,1,4,43,205
0,0,0,0,28,532,ADILABAD,3,3,32,205
0,0,0,0,28,532,ADILABAD,1,1,11,205
0,0,0,0,28,532,ADILABAD,3,1,11,205
0,0,0,0,28,532,ADILABAD,2,4,43,1605
0,0,0,0,28,532,ADILABAD,2,4,42,1605
0,0,0,0,28,532,ADILABAD,2,3,31,1605
0,0,0,0,28,532,ADILABAD,2,3,32,1605
0,0,0,0,28,532,ADILABAD,2,2,21,1605
3,0,2,2,28,532,ADILABAD,2,1,12,1605
0,0,0,0,28,532,ADILABAD,2,5,51,1605
0,0,0,0,28,532,ADILABAD,2,5,52,1605
0,0,0,0,28,532,ADILABAD,2,4,41,1605
0,0,0,0,28,532,ADILABAD,2,1,11,1605
20,0,4,4,28,538,MAHABUBNAGAR,2,1,11,1605
0,0,0,0,28,538,MAHABUBNAGAR,1,1,11,1605
502,3,84,87,28,538,MAHABUBNAGAR,3,1,11,1605
0,0,0,0,28,538,MAHABUBNAGAR,2,4,43,1605
0,0,0,0,28,538,MAHABUBNAGAR,1,4,43,1605
0,0,0,0,28,538,MAHABUBNAGAR,3,4,43,1605
0,0,0,0,28,538,MAHABUBNAGAR,2,4,42,1605
0,0,0,0,28,538,MAHABUBNAGAR,1,4,42,1605
9,0,8,8,28,538,MAHABUBNAGAR,3,4,42,1605
0,0,0,0,28,538,MAHABUBNAGAR,2,4,41,1605
0,0,0,0,28,538,MAHABUBNAGAR,1,4,41,1605
40,4,43,47,28,538,MAHABUBNAGAR,3,4,41,1605
0,0,0,0,28,538,MAHABUBNAGAR,2,3,32,1605
0,0,0,0,28,538,MAHABUBNAGAR,1,3,32,1605
36,6,12,18,28,538,MAHABUBNAGAR,3,3,32,1605
0,0,0,0,28,538,MAHABUBNAGAR,2,5,52,1605
0,0,0,0,28,538,MAHABUBNAGAR,1,5,52,1605
0,0,0,0,28,538,MAHABUBNAGAR,3,5,52,1605
0,0,0,0,28,538,MAHABUBNAGAR,2,3,31,1605
0,0,0,0,28,538,MAHABUBNAGAR,1,3,31,1605
130,1,39,40,28,538,MAHABUBNAGAR,3,3,31,1605
0,0,0,0,28,538,MAHABUBNAGAR,2,5,51,1605
0,0,0,0,28,538,MAHABUBNAGAR,1,5,51,1605
0,0,0,0,28,538,MAHABUBNAGAR,3,5,51,1605
0,0,0,0,28,538,MAHABUBNAGAR,2,2,21,1605
10,0,2,2,28,538,MAHABUBNAGAR,1,2,21,1605
377,18,106,124,28,538,MAHABUBNAGAR,3,2,21,1605
0,0,0,0,28,538,MAHABUBNAGAR,2,1,12,1605
8,0,3,3,28,538,MAHABUBNAGAR,1,1,12,1605
387,23,89,113,28,538,MAHABUBNAGAR,3,1,12,1605
7,0,2,2,28,537,RANGAREDDY,2,1,11,1605
0,0,0,0,28,537,RANGAREDDY,1,1,11,1605
105,18,19,38,28,537,RANGAREDDY,3,1,11,1605
0,0,0,0,28,537,RANGAREDDY,2,4,43,1605
0,0,0,0,28,537,RANGAREDDY,1,4,43,1605
0,0,0,0,28,537,RANGAREDDY,3,4,43,1605
0,0,0,0,28,537,RANGAREDDY,2,4,42,1605
0,0,0,0,28,537,RANGAREDDY,1,4,42,1605
14,3,5,8,28,537,RANGAREDDY,3,4,42,1605
0,0,0,0,28,537,RANGAREDDY,2,4,41,1605
0,0,0,0,28,537,RANGAREDDY,1,4,41,1605
13,0,13,13,28,537,RANGAREDDY,3,4,41,1605
0,0,0,0,28,537,RANGAREDDY,2,3,32,1605
0,0,0,0,28,537,RANGAREDDY,1,3,32,1605
28,8,16,23,28,537,RANGAREDDY,3,3,32,1605
0,0,0,0,28,537,RANGAREDDY,2,5,52,1605
0,0,0,0,28,537,RANGAREDDY,1,5,52,1605
8,0,15,15,28,537,RANGAREDDY,3,5,52,1605
0,0,0,0,28,537,RANGAREDDY,2,3,31,1605
0,0,0,0,28,537,RANGAREDDY,1,3,31,1605
200,33,51,84,28,537,RANGAREDDY,3,3,31,1605
0,0,0,0,28,537,RANGAREDDY,2,5,51,1605
0,0,0,0,28,537,RANGAREDDY,1,5,51,1605
0,0,0,0,28,537,RANGAREDDY,3,5,51,1605
0,0,0,0,28,537,RANGAREDDY,2,2,21,1605
25,1,14,15,28,537,RANGAREDDY,1,2,21,1605
202,15,76,91,28,537,RANGAREDDY,3,2,21,1605
10,0,5,5,28,537,RANGAREDDY,2,1,12,1605
12,0,5,5,28,537,RANGAREDDY,1,1,12,1605
147,9,57,66,28,537,RANGAREDDY,3,1,12,1605
0,0,0,0,28,541,KHAMMAM,3,1,12,1605
0,0,0,0,28,541,KHAMMAM,3,3,31,1605
0,0,0,0,28,541,KHAMMAM,3,5,52,1605
0,0,0,0,28,541,KHAMMAM,3,4,42,1605
0,0,0,0,28,541,KHAMMAM,3,4,41,1605
4,0,16,16,28,541,KHAMMAM,3,3,32,1605
0,0,0,0,28,541,KHAMMAM,3,1,11,1605
0,0,0,0,28,541,KHAMMAM,3,4,43,1605
0,0,0,0,28,541,KHAMMAM,3,5,51,1605
0,0,0,0,28,541,KHAMMAM,3,2,21,1605
0,0,0,0,28,540,WARANGAL,1,5,52,1103
0,0,0,0,28,540,WARANGAL,3,5,52,1103
0,0,0,0,28,540,WARANGAL,1,3,31,1103
0,0,0,0,28,541,KHAMMAM,2,1,12,1103
0,0,0,0,28,541,KHAMMAM,3,1,12,1103
6,16,0,16,28,540,WARANGAL,3,3,31,1103
0,0,0,0,28,541,KHAMMAM,3,5,51,1103
0,0,0,0,28,541,KHAMMAM,2,5,51,1103
0,0,0,0,28,541,KHAMMAM,3,3,31,1103
0,0,0,0,28,541,KHAMMAM,2,5,52,1103
0,0,0,0,28,541,KHAMMAM,3,5,52,1103
0,0,0,0,28,541,KHAMMAM,3,3,32,1103
0,0,0,0,28,540,WARANGAL,1,5,51,1103
0,0,0,0,28,541,KHAMMAM,2,3,31,1103
0,0,0,0,28,541,KHAMMAM,3,4,42,1103
0,0,0,0,28,541,KHAMMAM,2,4,41,1103
0,0,0,0,28,540,WARANGAL,3,5,51,1103
0,0,0,0,28,541,KHAMMAM,3,1,11,1103
6,0,3,3,28,541,KHAMMAM,2,1,11,1103
9,11,0,11,28,540,WARANGAL,1,2,21,1103
16,18,2,20,28,540,WARANGAL,3,2,21,1103
0,0,0,0,28,541,KHAMMAM,2,4,43,1103
7,5,0,5,28,540,WARANGAL,1,1,12,1103
20,17,0,17,28,540,WARANGAL,3,1,12,1103
0,0,0,0,28,541,KHAMMAM,3,4,43,1103
0,0,0,0,28,541,KHAMMAM,2,4,42,1103
0,0,0,0,28,541,KHAMMAM,3,4,41,1103
0,0,0,0,28,541,KHAMMAM,2,3,32,1103
0,0,0,0,28,541,KHAMMAM,2,2,21,1103
4,0,4,4,28,541,KHAMMAM,3,2,21,1103
3,2,0,2,28,540,WARANGAL,1,1,11,1103
9,0,0,0,28,540,WARANGAL,3,1,11,1103
0,0,0,0,28,540,WARANGAL,1,4,43,1103
0,0,0,0,28,540,WARANGAL,3,4,43,1103
0,0,0,0,28,540,WARANGAL,1,4,42,1103
0,0,0,0,28,540,WARANGAL,3,4,42,1103
0,0,0,0,28,540,WARANGAL,1,4,41,1103
0,0,0,0,28,540,WARANGAL,3,4,41,1103
10,0,2,2,28,540,WARANGAL,1,3,32,1103
0,0,0,0,28,540,WARANGAL,3,3,32,1103
4,0,1,1,28,538,MAHABUBNAGAR,1,1,11,1103
0,0,0,0,28,538,MAHABUBNAGAR,1,4,43,1103
0,0,0,0,28,538,MAHABUBNAGAR,1,4,42,1103
0,0,0,0,28,538,MAHABUBNAGAR,1,4,41,1103
0,0,0,0,28,538,MAHABUBNAGAR,1,3,32,1103
0,0,0,0,28,538,MAHABUBNAGAR,1,5,52,1103
0,0,0,0,28,538,MAHABUBNAGAR,1,3,31,1103
0,0,0,0,28,538,MAHABUBNAGAR,1,5,51,1103
0,0,0,0,28,538,MAHABUBNAGAR,1,2,21,1103
0,0,0,0,28,538,MAHABUBNAGAR,1,1,12,1103
0,0,0,0,28,539,NALGONDA,3,1,11,1103
0,0,0,0,28,539,NALGONDA,3,4,43,1103
0,0,0,0,28,539,NALGONDA,3,4,42,1103
0,0,0,0,28,539,NALGONDA,3,4,41,1103
0,0,0,0,28,539,NALGONDA,3,3,32,1103
0,0,0,0,28,539,NALGONDA,3,5,52,1103
0,0,0,0,28,539,NALGONDA,3,3,31,1103
0,0,0,0,28,539,NALGONDA,3,5,51,1103
3,0,5,5,28,539,NALGONDA,3,2,21,1103
7,0,3,3,28,539,NALGONDA,3,1,12,1103
4,1,0,1,28,532,ADILABAD,1,3,31,1103
26,0,31,31,28,532,ADILABAD,2,2,21,1103
12,0,7,7,28,532,ADILABAD,2,1,12,1103
0,0,0,0,28,532,ADILABAD,3,5,52,1103
0,0,0,0,28,532,ADILABAD,2,5,52,1103
0,0,0,0,28,532,ADILABAD,1,5,52,1103
0,0,0,0,28,532,ADILABAD,2,3,32,1103
0,0,0,0,28,532,ADILABAD,1,3,32,1103
0,0,0,0,28,532,ADILABAD,3,4,41,1103
0,0,0,0,28,532,ADILABAD,3,3,32,1103
0,0,0,0,28,532,ADILABAD,1,4,41,1103
10,0,12,12,28,532,ADILABAD,2,3,31,1103
0,0,0,0,28,532,ADILABAD,2,4,42,1103
0,0,0,0,28,532,ADILABAD,1,4,42,1103
0,0,0,0,28,532,ADILABAD,3,4,43,1103
0,0,0,0,28,532,ADILABAD,3,4,42,1103
0,0,0,0,28,532,ADILABAD,2,4,43,1103
0,0,0,0,28,532,ADILABAD,1,4,43,1103
33,0,7,7,28,532,ADILABAD,3,1,11,1103
5,0,1,1,28,532,ADILABAD,2,1,11,1103
9,0,3,3,28,532,ADILABAD,1,1,11,1103
0,0,0,0,28,532,ADILABAD,2,4,41,1103
0,0,0,0,28,532,ADILABAD,3,3,31,1103
3,0,3,3,28,532,ADILABAD,1,1,12,1103
16,0,9,9,28,532,ADILABAD,3,1,12,1103
7,0,9,9,28,532,ADILABAD,1,2,21,1103
33,0,27,27,28,532,ADILABAD,3,2,21,1103
0,0,0,0,28,532,ADILABAD,2,5,51,1103
0,0,0,0,28,532,ADILABAD,1,5,51,1103
0,0,0,0,28,532,ADILABAD,3,5,51,1103
33,0,36,36,28,532,ADILABAD,2,5,51,204
1342,201,331,531,28,532,ADILABAD,3,1,12,204
598,19,183,202,28,532,ADILABAD,2,1,12,204
191,28,66,94,28,532,ADILABAD,1,1,12,204
1482,1,580,582,28,532,ADILABAD,2,2,21,204
388,10,123,134,28,532,ADILABAD,1,2,21,204
80,0,51,51,28,532,ADILABAD,3,5,51,204
2624,129,877,1006,28,532,ADILABAD,3,2,21,204
3,0,3,3,28,532,ADILABAD,1,5,51,204
2392,2,853,855,28,532,ADILABAD,2,3,31,204
700,3,248,251,28,532,ADILABAD,1,3,31,204
8,0,29,29,28,532,ADILABAD,3,5,52,204
1804,6,734,739,28,532,ADILABAD,3,3,31,204
2,0,7,7,28,532,ADILABAD,2,5,52,204
0,0,0,0,28,532,ADILABAD,1,5,52,204
743,0,329,329,28,532,ADILABAD,2,3,32,204
111,0,45,45,28,532,ADILABAD,1,3,32,204
414,2,221,223,28,532,ADILABAD,3,4,41,204
743,25,321,346,28,532,ADILABAD,3,3,32,204
420,0,241,241,28,532,ADILABAD,2,4,41,204
64,3,25,27,28,532,ADILABAD,1,4,41,204
213,0,151,151,28,532,ADILABAD,2,4,42,204
45,0,21,21,28,532,ADILABAD,1,4,42,204
56,1,56,57,28,532,ADILABAD,3,4,43,204
406,5,205,210,28,532,ADILABAD,3,4,42,204
54,0,35,35,28,532,ADILABAD,2,4,43,204
14,0,8,8,28,532,ADILABAD,1,4,43,204
584,11,121,132,28,532,ADILABAD,2,1,11,204
407,15,71,86,28,532,ADILABAD,1,1,11,204
1959,50,345,396,28,532,ADILABAD,3,1,11,204
116,1,29,30,28,534,KARIMNAGAR,2,1,11,204
809,12,155,166,28,534,KARIMNAGAR,1,1,11,204
4085,41,807,848,28,534,KARIMNAGAR,3,1,11,204
0,0,0,0,28,534,KARIMNAGAR,4,1,11,204
0,0,0,0,28,534,KARIMNAGAR,2,4,43,204
0,0,0,0,28,534,KARIMNAGAR,1,4,43,204
69,10,76,86,28,534,KARIMNAGAR,3,4,43,204
0,0,0,0,28,534,KARIMNAGAR,4,4,43,204
0,0,0,0,28,534,KARIMNAGAR,2,4,42,204
0,0,0,0,28,534,KARIMNAGAR,1,4,42,204
298,26,184,210,28,534,KARIMNAGAR,3,4,42,204
0,0,0,0,28,534,KARIMNAGAR,4,4,42,204
3,0,0,0,28,534,KARIMNAGAR,2,4,41,204
13,2,1,4,28,534,KARIMNAGAR,1,4,41,204
378,36,115,151,28,534,KARIMNAGAR,3,4,41,204
0,0,0,0,28,534,KARIMNAGAR,4,4,41,204
2,0,0,0,28,534,KARIMNAGAR,2,3,32,204
12,2,2,4,28,534,KARIMNAGAR,1,3,32,204
726,99,324,424,28,534,KARIMNAGAR,3,3,32,204
0,0,0,0,28,534,KARIMNAGAR,4,3,32,204
0,0,0,0,28,534,KARIMNAGAR,2,5,52,204
0,0,0,0,28,534,KARIMNAGAR,1,5,52,204
1,0,1,1,28,534,KARIMNAGAR,3,5,52,204
2,0,7,7,28,534,KARIMNAGAR,4,5,52,204
12,0,10,10,28,534,KARIMNAGAR,2,3,31,204
91,18,21,39,28,534,KARIMNAGAR,1,3,31,204
1473,207,557,764,28,534,KARIMNAGAR,3,3,31,204
0,0,0,0,28,534,KARIMNAGAR,4,3,31,204
0,0,0,0,28,534,KARIMNAGAR,2,5,51,204
0,0,0,0,28,534,KARIMNAGAR,1,5,51,204
93,18,122,139,28,534,KARIMNAGAR,3,5,51,204
0,0,0,0,28,534,KARIMNAGAR,4,5,51,204
104,14,31,45,28,534,KARIMNAGAR,2,2,21,204
240,26,87,113,28,534,KARIMNAGAR,1,2,21,204
3024,282,1009,1291,28,534,KARIMNAGAR,3,2,21,204
0,0,0,0,28,534,KARIMNAGAR,4,2,21,204
20,3,9,13,28,534,KARIMNAGAR,2,1,12,204
