"state_code","district_code","year","crop_code","season","area","prodn","yield"
28,537,2005,1001,2,4381,8122,1.853914631
28,540,2003,1001,1,16791,14407,0.858019177
28,540,2010,1001,2,25742,44740,1.738015694
28,535,2006,206,1,8,4,0.5
28,541,2006,206,2,74,21,0.283783784
28,539,2005,206,1,25,15,0.6
28,537,2006,206,1,283,129,0.455830389
28,538,2003,206,2,1626,530,0.32595326
28,537,2002,206,2,455,58,0.127472527
28,537,2003,206,1,407,120,0.294840295
28,541,2009,206,2,30,9,0.3
28,539,2008,206,1,100,40,0.4
28,537,2004,206,1,427,146,0.341920375
28,532,2004,206,2,1806,585,0.323920266
28,541,2002,206,2,503,64,0.127236581
28,532,2003,206,1,10,5,0.5
28,534,2006,206,2,1242,355,0.285829308
28,534,2010,206,2,48,19,0.395833333
28,541,2003,206,2,199,65,0.326633166
28,535,2002,206,2,412,52,0.126213592
28,533,2004,206,2,37,12,0.324324324
28,533,2010,206,2,33,13,0.393939394
28,534,2004,206,2,1718,557,0.324214203
28,533,2009,206,1,4,2,0.5
28,533,2002,206,2,4,1,0.25
28,532,2003,206,2,1839,600,0.326264274
28,538,2006,206,2,501,143,0.285429142
28,534,2003,206,2,1877,612,0.326052211
28,532,2005,206,2,859,221,0.257275902
28,532,2006,206,1,239,109,0.456066946
28,534,2008,206,2,918,384,0.418300654
28,541,2004,206,2,150,49,0.326666667
28,533,2010,206,1,2,1,0.5
28,537,2002,206,1,825,253,0.306666667
28,534,2011,206,2,2,NA,NA
28,535,2006,206,2,554,158,0.285198556
28,539,2005,206,2,2748,706,0.256914119
28,539,2003,206,2,3890,1268,0.32596401
28,539,2011,206,2,1141,175,0.153374233
28,533,2005,206,2,19,5,0.263157895
28,532,2002,206,1,17,6,0.352941176
28,532,2010,206,2,317,128,0.403785489
28,539,2002,206,2,2015,256,0.127047146
28,538,2011,206,2,480,73,0.152083333
28,535,2003,206,2,639,208,0.325508607
28,539,2004,206,2,4014,1301,0.324115595
28,532,2004,206,1,10,5,0.5
28,537,2003,206,2,576,188,0.326388889
28,538,2009,206,2,1344,398,0.296130952
28,535,2001,206,1,80,29,0.3625
28,535,2011,206,2,298,46,0.154362416
28,534,2005,206,2,1651,424,0.256814052
28,538,2011,206,1,831,53,0.06377858
28,532,2008,206,2,1166,487,0.417667238
28,535,2004,206,2,696,226,0.324712644
28,535,2001,206,2,626,207,0.330670927
28,535,2008,206,2,226,94,0.415929204
28,532,2007,206,2,1000,1000,1
28,538,2005,206,1,5080,3007,0.591929134
28,538,2010,206,2,409,165,0.403422983
28,538,2008,206,2,294,123,0.418367347
28,538,2007,206,1,3000,2000,0.666666667
28,538,2004,206,1,4976,2374,0.477090032
28,538,2001,206,1,6024,2422,0.402058433
28,535,2010,206,2,306,124,0.405228758
28,538,2006,206,1,2790,1275,0.456989247
28,539,2007,206,2,3000,1000,0.333333333
28,537,2010,206,2,188,76,0.404255319
28,533,2008,206,1,13,5,0.384615385
28,535,2002,206,1,17,6,0.352941176
28,535,2009,206,2,105,31,0.295238095
28,534,2002,206,2,1407,179,0.127221038
28,539,2001,206,2,2275,751,0.33010989
28,538,2002,206,1,5752,2238,0.389082058
28,539,2006,206,2,2703,773,0.285978542
28,538,2010,206,1,1210,557,0.460330579
28,538,2004,206,2,692,224,0.323699422
28,539,2008,206,2,1422,594,0.417721519
28,541,2005,206,2,73,19,0.260273973
28,538,2003,206,1,4500,2147,0.477111111
28,538,2001,206,2,2283,753,0.329829172
28,535,2005,206,2,568,146,0.257042254
28,538,2008,206,1,1904,764,0.401260504
28,533,2003,206,2,318,103,0.323899371
28,538,2009,206,1,1964,823,0.41904277
28,538,2005,206,2,432,111,0.256944444
28,538,2002,206,2,1621,206,0.127082048
28,532,2001,206,2,3088,1019,0.329987047
28,537,2005,206,2,404,104,0.257425743
28,532,2009,206,2,335,99,0.295522388
28,533,2001,206,2,22,7,0.318181818
28,532,2011,206,2,29,4,0.137931034
28,532,2001,206,1,82,30,0.365853659
28,537,2001,206,2,385,127,0.32987013
28,532,2002,206,2,1176,149,0.12670068
28,541,2008,206,2,31,13,0.419354839
28,533,2008,206,2,147,61,0.414965986
28,537,2004,206,2,616,200,0.324675325
28,532,2006,206,2,1065,305,0.286384977
28,535,2004,206,1,4,2,0.5
28,537,2008,206,2,115,48,0.417391304
28,541,2011,206,2,4,1,0.25
28,534,2009,206,2,55,16,0.290909091
28,534,2001,206,2,1157,382,0.330164218
28,539,2009,206,2,2465,730,0.296146045
28,537,2009,206,2,214,63,0.294392523
28,539,2010,206,2,2235,903,0.404026846
28,541,2010,206,2,63,25,0.396825397
28,541,2001,206,2,559,184,0.329159213
28,540,2009,206,2,338,100,0.295857988
28,540,2007,206,2,1000,NA,NA
28,540,2010,206,2,465,188,0.404301075
28,540,2008,206,2,495,207,0.418181818
28,540,2003,206,2,644,210,0.326086957
28,540,2002,206,2,870,110,0.126436782
28,537,2011,206,2,136,21,0.154411765
28,537,2010,206,1,150,69,0.46
28,537,2006,206,2,435,124,0.285057471
28,537,2011,206,1,84,5,0.05952381
28,540,2006,206,2,827,237,0.286577993
28,540,2001,206,2,1190,393,0.330252101
28,540,2011,206,2,300,46,0.153333333
28,537,2005,206,1,350,151,0.431428571
28,537,2001,206,1,1508,335,0.222148541
28,537,2009,206,1,167,70,0.419161677
28,540,2004,206,2,695,225,0.323741007
28,537,2008,206,1,238,95,0.399159664
28,540,2005,206,2,639,164,0.256651017
28,540,2003,102,2,10343,5616,0.542975926
28,540,2004,102,2,9894,5491,0.554982818
28,540,2004,102,1,1448,995,0.687154696
28,540,2006,102,2,6687,4219,0.630925677
28,540,2007,102,2,7000,4000,0.571428571
28,540,2009,102,2,11288,8093,0.71695606
28,540,2011,102,1,190,25,0.131578947
28,540,2010,102,2,4479,3297,0.736101808
28,540,2009,102,1,101,111,1.099009901
28,540,2005,102,2,7662,3877,0.506003654
28,540,2002,102,2,16526,10560,0.638993102
28,540,2011,102,2,2878,2610,0.906879778
28,540,2008,102,1,75,53,0.706666667
28,537,2007,102,1,21000,29000,1.380952381
28,540,2005,102,1,743,530,0.713324361
28,537,2010,102,1,16147,12062,0.747011829
28,540,2008,102,2,4860,3917,0.805967078
28,537,2004,102,2,16547,15802,0.954976733
28,537,2009,102,2,5672,6262,1.104019746
28,537,2001,102,1,51182,52769,1.031006995
28,540,2001,102,1,1029,1037,1.007774538
28,540,2010,102,1,134,109,0.813432836
28,537,2004,102,1,28265,40702,1.440014152
28,537,2003,102,2,18111,17006,0.938987356
28,540,2006,102,1,402,275,0.684079602
28,537,2010,102,2,4371,2631,0.601921757
28,537,2007,102,2,11000,15000,1.363636364
28,537,2008,102,1,16578,23590,1.422970201
28,540,2003,102,1,1598,1679,1.05068836
28,540,2002,102,1,1377,1205,0.875090777
28,537,2002,102,2,16922,16770,0.99101761
28,540,2001,102,2,10356,5830,0.562958671
28,541,2003,102,1,2063,1345,0.65196316
28,533,2011,102,2,6723,12780,1.900937082
28,532,2006,102,2,57042,37990,0.666000491
28,541,2009,102,2,8142,6440,0.790960452
28,532,2003,102,1,35410,51097,1.443010449
28,541,2002,102,1,1908,1731,0.907232704
28,541,2001,102,2,12191,8375,0.6869822
28,541,2011,102,1,64,97,1.515625
28,541,2005,102,2,4744,3288,0.693086003
28,537,2011,102,2,5152,3107,0.60306677
28,537,2008,102,2,7036,15170,2.156054576
28,538,2009,102,1,49842,27363,0.548994824
28,537,2003,102,1,38982,41126,1.054999743
28,537,2005,102,2,15731,19915,1.265971648
28,541,2008,102,1,272,357,1.3125
28,541,2007,102,2,3000,4000,1.333333333
28,541,2001,102,1,2753,3438,1.24881947
28,532,2005,102,2,57107,39632,0.693995482
28,533,2010,102,2,6663,5644,0.847065886
28,539,2002,102,1,14531,3575,0.246025738
28,533,2005,102,2,17915,18399,1.027016467
28,537,2009,102,1,16228,13940,0.85900912
28,532,2002,102,1,39286,60461,1.53899608
28,534,2010,102,1,16,15,0.9375
28,533,2001,102,1,3594,2696,0.750139121
28,539,2007,102,1,3000,2000,0.666666667
28,539,2008,102,1,1730,1176,0.679768786
28,534,2006,102,2,347,327,0.942363112
28,534,2004,102,1,145,127,0.875862069
28,533,2006,102,1,1599,1799,1.125078174
28,534,2010,102,2,239,310,1.29707113
28,533,2005,102,1,2204,1386,0.628856624
28,532,2009,102,2,29286,19592,0.668988595
28,534,2009,102,2,956,806,0.843096234
28,533,2008,102,2,4944,5972,1.207928803
28,532,2008,102,1,20019,35714,1.784005195
28,533,2009,102,1,1474,1290,0.875169607
28,533,2006,102,2,9869,6701,0.678994832
28,533,2001,102,2,22484,31275,1.390989148
28,533,2007,102,1,2000,2000,1
28,534,2004,102,2,2411,2343,0.971795935
28,533,2008,102,1,1017,1087,1.068829892
28,534,2001,102,2,1070,1036,0.968224299
28,541,2004,102,1,542,331,0.610701107
28,534,2005,102,2,1664,1354,0.813701923
28,534,2002,102,2,1554,1248,0.803088803
28,537,2011,102,1,11671,11087,0.949961443
28,535,2007,102,1,26000,35000,1.346153846
28,541,2011,102,2,1951,878,0.450025628
28,533,2007,102,2,8000,11000,1.375
28,532,2011,102,2,10273,10026,0.975956391
28,539,2006,102,1,2756,672,0.24383164
28,539,2005,102,2,9385,5415,0.57698455
28,533,2004,102,2,23368,20564,0.880006847
28,534,2003,102,1,1044,955,0.914750958
28,539,2001,102,1,8262,2809,0.339990317
28,539,2003,102,1,13740,6966,0.5069869
28,539,2005,102,1,5649,2542,0.449991149
28,539,2009,102,1,3885,2475,0.637065637
28,539,2010,102,2,3388,2294,0.677095632
28,532,2001,102,2,74174,63196,0.851996657
28,535,2001,102,2,37449,28124,0.750994686
28,539,2001,102,2,9132,5927,0.649036356
28,539,2003,102,2,14997,10423,0.695005668
28,539,2008,102,2,4330,1684,0.38891455
28,539,2004,102,1,9926,2134,0.214990933
28,541,2006,102,2,4274,3663,0.857042583
28,539,2011,102,2,543,394,0.725598527
28,539,2009,102,2,8743,5858,0.670021732
28,541,2002,102,2,7446,4824,0.647864625
28,539,2011,102,1,2164,2560,1.182994455
28,539,2010,102,1,3115,2227,0.714927769
28,532,2009,102,1,29030,51151,1.762004823
28,534,2001,102,1,1054,1011,0.959203036
28,535,2010,102,1,21232,24162,1.137999246
28,535,2003,102,2,35786,27806,0.777007768
28,535,2011,102,2,13021,15156,1.163965901
28,532,2003,102,2,63220,38438,0.608003796
28,535,2002,102,1,39541,33096,0.837004628
28,535,2003,102,1,36256,29730,0.820002207
28,532,2010,102,2,14536,9100,0.626031921
28,541,2008,102,2,2889,2545,0.880927657
28,532,2007,102,2,30000,24000,0.8
28,538,2002,102,1,107386,98903,0.9210046
28,535,2009,102,2,17432,21511,1.233994952
28,535,2001,102,1,45857,50626,1.103997209
28,535,2006,102,2,22256,20743,0.932018332
28,535,2005,102,1,27940,40513,1.45
28,535,2005,102,2,25949,23406,0.902000077
28,533,2004,102,1,2057,1530,0.743801653
28,535,2008,102,1,22629,26363,1.165009501
28,535,2010,102,2,16025,17531,1.093978159
28,535,2004,102,1,28800,27475,0.953993056
28,535,2002,102,2,43035,44844,1.042035552
28,535,2006,102,1,26530,22948,0.864983038
28,535,2008,102,2,15895,14035,0.88298207
28,541,2006,102,1,208,187,0.899038462
28,533,2003,102,2,20010,31996,1.5990005
28,538,2003,102,2,32322,19458,0.602004826
28,538,2004,102,1,69920,31324,0.447997712
28,538,2005,102,1,63340,61503,0.97099779
28,538,2007,102,2,16000,15000,0.9375
28,538,2011,102,1,26688,22284,0.834982014
28,538,2009,102,2,14032,11871,0.845994869
28,533,2011,102,1,1144,1036,0.905594406
28,538,2001,102,2,45284,28076,0.619998233
28,538,2007,102,1,52000,51000,0.980769231
28,538,2003,102,1,95272,72311,0.758995298
28,538,2006,102,2,23016,16065,0.697992701
28,538,2001,102,1,127781,90597,0.709002121
28,538,2004,102,2,25861,15568,0.601987549
28,538,2011,102,2,12692,6409,0.504963757
28,534,2003,102,2,1023,948,0.926686217
28,538,2010,102,1,36978,32282,0.873005571
28,538,2005,102,2,25912,21351,0.823981167
28,534,2002,102,1,229,225,0.982532751
28,538,2010,102,2,8515,7025,0.82501468
28,534,2005,102,1,258,310,1.201550388
28,538,2008,102,2,10612,9413,0.8870147
28,538,2006,102,1,58109,47359,0.815002839
28,538,2002,102,2,38754,33406,0.862001342
28,534,2006,102,1,37,39,1.054054054
28,538,2008,102,1,38423,34004,0.884990761
28,537,2002,102,1,44342,46249,1.04300663
28,535,2004,102,2,30492,25400,0.833005378
28,533,2010,102,1,1583,2982,1.883765003
28,532,2005,102,1,24420,45690,1.871007371
28,533,2009,102,2,8673,8578,0.989046466
28,532,2001,102,1,37111,62161,1.675002021
28,532,2010,102,1,26185,27651,1.055986252
28,532,2007,102,1,23000,54000,2.347826087
28,532,2004,102,2,65999,26796,0.406006152
28,535,2009,102,1,19329,11230,0.580992291
28,537,2006,102,2,14784,14252,0.964015152
28,539,2007,102,2,9000,4000,0.444444444
28,537,2006,102,1,21160,33602,1.587996219
28,539,2006,102,2,10770,6214,0.576973073
28,537,2005,102,1,24119,26000,1.077988308
28,532,2004,102,1,27163,42483,1.564002503
28,539,2004,102,2,11153,5599,0.502017394
28,537,2001,102,2,18519,20223,1.092013608
28,535,2007,102,2,19000,20000,1.052631579
28,539,2002,102,2,13477,5364,0.398011427
28,541,2004,102,2,6216,4618,0.742921493
28,534,2011,102,2,233,48,0.206008584
28,541,2003,102,2,9879,13396,1.356007693
28,532,2011,102,1,17306,32241,1.862995493
28,535,2011,102,1,15748,23433,1.487998476
28,533,2003,102,1,2731,2502,0.916147931
28,532,2006,102,1,20073,30391,1.514023813
28,541,2009,102,1,194,144,0.742268041
28,532,2002,102,2,53035,23919,0.451004054
28,541,2010,102,1,138,114,0.826086957
28,532,2008,102,2,24949,20882,0.836987454
28,533,2002,102,1,3354,2573,0.767143709
28,541,2010,102,2,2376,2184,0.919191919
28,533,2002,102,2,24024,43147,1.795995671
28,541,2005,102,1,293,255,0.870307167
28,537,2008,1005,2,21,8,0.380952381
28,537,2005,1005,2,45,17,0.377777778
28,537,2006,1005,2,45,12,0.266666667
28,537,2002,1005,2,291,89,0.305841924
28,537,2003,1005,2,53,14,0.264150943
28,537,2010,1005,2,2,NA,NA
28,535,2001,1005,2,1000,115,0.115
28,533,2001,1005,2,74,18,0.243243243
28,533,2002,1005,2,35,11,0.314285714
28,537,2009,1005,2,3,NA,NA
28,535,2005,1005,2,707,264,0.373408769
28,532,2003,1005,2,3876,1074,0.277089783
28,535,2011,1005,2,383,82,0.214099217
28,532,2001,1005,2,4638,1248,0.269081501
28,535,2003,1005,2,586,98,0.167235495
28,535,2008,1005,2,357,134,0.37535014
28,535,2010,1005,2,545,141,0.258715596
28,535,2002,1005,2,754,229,0.303713528
28,535,2004,1005,2,684,116,0.169590643
28,535,2006,1005,2,637,175,0.274725275
28,535,2009,1005,2,571,84,0.147110333
28,532,2010,1005,2,133,17,0.127819549
28,532,2002,1005,2,2966,902,0.304113284
28,537,2001,1005,2,134,32,0.23880597
28,532,2005,1005,2,3053,1139,0.373075663
28,532,2004,1005,2,3352,335,0.099940334
28,537,2004,1005,2,94,10,0.106382979
28,532,2009,1005,2,102,16,0.156862745
28,532,2006,1005,2,2129,585,0.274776891
28,533,2001,104,2,4747,27765,5.848957236
28,534,2001,104,1,57645,202910,3.519993061
28,541,2009,104,1,15215,49996,3.285967795
28,541,2003,104,1,20138,88204,4.379978151
28,541,2008,104,1,17073,86884,5.08897089
28,541,2011,104,2,16043,88269,5.502025806
28,541,2002,104,2,4033,15761,3.908008926
28,539,2004,104,2,455,1554,3.415384615
28,537,2004,104,2,794,2712,3.415617128
28,537,2009,104,1,25895,47621,1.839003669
28,532,2010,104,1,13638,57375,4.206995161
28,539,2006,104,1,2350,5501,2.340851064
28,537,2005,104,1,29959,107133,3.575987182
28,537,2001,104,1,8828,17877,2.025033983
28,534,2005,104,2,40868,203277,4.973989429
28,537,2011,104,2,2331,11212,4.80995281
28,532,2009,104,1,13766,52531,3.815995932
28,537,2011,104,1,35359,61030,1.726010351
28,537,2006,104,2,633,3066,4.843601896
28,537,2010,104,1,27151,52429,1.931015432
28,541,2005,104,2,8808,46039,5.22695277
28,541,2010,104,1,13378,49057,3.666990582
28,541,2005,104,1,24433,68803,2.815986576
28,541,2003,104,2,5430,25434,4.683977901
28,537,2003,104,1,28838,121985,4.230009016
28,534,2006,104,1,95318,313024,3.283996727
28,541,2004,104,1,17588,46045,2.617978167
28,541,2006,104,1,19177,84954,4.429994264
28,533,2007,104,2,12000,69000,5.75
28,532,2002,104,1,23626,49993,2.116016253
28,541,2002,104,1,17923,17081,0.953021258
28,541,2007,104,2,13000,80000,6.153846154
28,534,2007,104,1,90000,524000,5.822222222
28,534,2001,104,2,31797,150940,4.74698871
28,532,2008,104,2,15049,54372,3.612997541
28,534,2011,104,2,44181,197047,4.459994115
28,532,2001,104,2,5243,23798,4.539004387
28,533,2007,104,1,50000,268000,5.36
28,534,2004,104,1,94970,216057,2.275002632
28,534,2008,104,1,75779,334716,4.417002072
28,533,2008,104,1,52439,235346,4.487995576
28,533,2002,104,1,44204,148128,3.351008958
28,534,2002,104,1,74184,228264,3.076997735
28,533,2008,104,2,15633,106617,6.819996162
28,533,2009,104,1,61888,201755,3.260001939
28,533,2004,104,1,46547,163845,3.519990547
28,532,2007,104,2,6000,15000,2.5
28,533,2010,104,2,18723,72982,3.897986434
28,533,2010,104,1,58533,296411,5.063998087
28,534,2004,104,2,30904,109029,3.527989904
28,533,2011,104,1,58628,296716,5.060994747
28,533,2001,104,1,47892,188407,3.933997327
28,532,2011,104,2,4929,24344,4.938932846
28,534,2011,104,1,53120,168497,3.172006777
28,534,2006,104,2,44854,215568,4.805992777
28,533,2011,104,2,27689,140162,5.062010185
28,533,2003,104,1,50875,190069,3.736
28,533,2005,104,1,54982,217949,3.964006402
28,533,2006,104,2,8507,43105,5.067003644
28,533,2006,104,1,50864,130161,2.559000472
28,533,2009,104,2,13240,51504,3.890030211
28,534,2010,104,1,57065,265809,4.65800403
28,534,2009,104,2,40275,191226,4.748007449
28,535,2009,104,1,105157,100635,0.956997632
28,533,2003,104,2,3880,15916,4.102061856
28,534,2010,104,2,34092,170051,4.988003051
28,539,2002,104,1,2242,5181,2.31088314
28,539,2007,104,1,3000,5000,1.666666667
28,539,2009,104,2,333,1579,4.741741742
28,539,2010,104,1,1643,4029,2.452221546
28,539,2006,104,2,326,1579,4.843558282
28,539,2002,104,2,635,2567,4.042519685
28,539,2005,104,2,369,1749,4.739837398
28,539,2003,104,2,568,2501,4.403169014
28,539,2001,104,1,2233,6572,2.94312584
28,539,2008,104,2,185,990,5.351351351
28,532,2007,104,1,18000,61000,3.388888889
28,535,2011,104,1,104876,292289,2.786996072
28,539,2010,104,2,217,1149,5.294930876
28,539,2008,104,1,3060,4532,1.481045752
28,539,2007,104,2,1000,3000,3
28,539,2005,104,1,4953,17296,3.492025035
28,539,2003,104,1,4193,13061,3.114953494
28,539,2001,104,2,245,1112,4.53877551
28,537,2009,104,2,1149,5449,4.742384682
28,535,2009,104,2,5920,19489,3.292060811
28,535,2004,104,1,111670,223117,1.998003045
28,535,2007,104,2,3000,11000,3.666666667
28,541,2001,104,1,12246,40779,3.329985301
28,535,2004,104,2,2188,4842,2.21297989
28,535,2002,104,2,2860,11543,4.036013986
28,535,2010,104,2,6100,21844,3.580983607
28,535,2005,104,1,118800,337511,2.841001684
28,539,2009,104,1,1531,2376,1.551926845
28,535,2006,104,2,2321,6745,2.906074968
28,534,2005,104,1,134439,526463,3.915999078
28,534,2008,104,2,60551,294944,4.871001305
28,535,2003,104,1,109775,204511,1.863001594
28,535,2008,104,2,4519,15184,3.360035406
28,535,2002,104,1,86171,197762,2.294994836
28,535,2010,104,1,94032,332403,3.534998724
28,535,2008,104,1,82485,193097,2.340995332
28,535,2011,104,2,11819,49793,4.21296218
28,535,2001,104,1,89510,206768,2.309998883
28,535,2006,104,1,101937,155250,1.5229995
28,532,2003,104,1,24496,97984,4
28,535,2003,104,2,2598,11439,4.403002309
28,541,2008,104,2,20573,159873,7.771010548
28,535,2001,104,2,1887,8565,4.538950715
28,535,2007,104,1,98000,418000,4.265306122
28,538,2002,104,2,3183,12847,4.036129438
28,538,2003,104,1,92766,200653,2.163001531
28,537,2002,104,2,1020,4117,4.03627451
28,534,2007,104,2,65000,377000,5.8
28,533,2002,104,2,4259,10158,2.385066917
28,538,2007,104,2,3000,17000,5.666666667
28,538,2001,104,2,866,3931,4.53926097
28,538,2006,104,1,130209,190366,1.462003395
28,532,2011,104,1,13118,28059,2.138969355
28,532,2004,104,1,20919,62150,2.970983317
28,538,2004,104,1,90222,136235,1.509997562
28,538,2001,104,1,39922,75572,1.892991333
28,538,2010,104,2,3535,18718,5.295049505
28,538,2002,104,1,69196,81305,1.174995664
28,538,2008,104,1,122718,185672,1.512997278
28,538,2011,104,1,141454,191812,1.356002658
28,538,2005,104,1,103224,346833,3.360003488
28,538,2007,104,1,120000,458000,3.816666667
28,538,2009,104,1,126781,124119,0.979003163
28,538,2005,104,2,1832,8684,4.740174672
28,532,2005,104,1,20852,74233,3.559994245
28,538,2003,104,2,1970,8674,4.403045685
28,538,2009,104,2,3298,15639,4.741964827
28,534,2003,104,2,46262,218125,4.714992867
28,538,2010,104,1,84726,266124,3.14099568
28,538,2006,104,2,3473,16820,4.843075151
28,539,2004,104,1,2941,7073,2.404964298
28,538,2008,104,2,3242,17345,5.350092535
28,538,2004,104,2,2312,7898,3.416089965
28,534,2003,104,1,116523,450711,3.868000309
28,538,2011,104,2,4976,23935,4.810088424
28,541,2010,104,2,21679,167080,7.706997555
28,535,2005,104,2,1940,5907,3.044845361
28,532,2002,104,2,4679,18884,4.035905108
28,537,2005,104,2,699,3313,4.73962804
28,541,2001,104,2,3957,9065,2.290876927
28,533,2004,104,2,3762,7648,2.032961191
28,541,2011,104,1,11359,48321,4.253983625
28,532,2004,104,2,5598,12332,2.202929618
28,539,2011,104,1,2038,3538,1.736015702
28,532,2010,104,2,6725,22462,3.340074349
28,532,2009,104,2,4133,15937,3.856036777
28,541,2006,104,2,8311,56066,6.745999278
28,533,2005,104,2,7616,37334,4.902048319
28,541,2004,104,2,5723,25994,4.542023414
28,541,2009,104,2,21774,131972,6.060990172
28,534,2002,104,2,31572,139359,4.414006081
28,532,2005,104,2,6301,17939,2.847008411
28,532,2006,104,1,19286,58437,3.030021777
28,532,2003,104,2,5963,26255,4.402985075
28,532,2006,104,2,5771,19575,3.391959799
28,541,2007,104,1,16000,98000,6.125
28,534,2009,104,1,60308,153725,2.548998474
28,532,2008,104,1,17574,83107,4.728974622
28,539,2011,104,2,465,2237,4.810752688
28,532,2001,104,1,22470,85498,3.804984424
28,540,2008,104,2,35367,180584,5.106002771
28,540,2002,104,2,17697,67040,3.788212691
28,540,2010,104,1,40337,112056,2.777995389
28,540,2005,104,2,20449,97092,4.748007238
28,540,2009,104,1,46085,99083,2.150005425
28,540,2002,104,1,49542,116374,2.348996811
28,537,2004,104,1,23668,62010,2.61999324
28,540,2009,104,2,22532,101394,4.5
28,540,2007,104,1,49000,207000,4.224489796
28,540,2004,104,1,52773,192885,3.654994031
28,540,2011,104,2,29575,146012,4.937007608
28,537,2003,104,2,804,3540,4.402985075
28,537,2008,104,1,29286,72307,2.468995424
28,537,2008,104,2,739,3954,5.350473613
28,537,2010,104,2,1850,9796,5.295135135
28,540,2008,104,1,44333,163810,3.694990188
28,540,2011,104,1,29389,119202,4.05600735
28,537,2001,104,2,471,2138,4.539278132
28,540,2007,104,2,30000,143000,4.766666667
28,540,2006,104,2,22346,105026,4.69999105
28,537,2006,104,1,22561,62629,2.775985107
28,537,2007,104,2,1000,4000,4
28,537,2002,104,1,13810,36210,2.622013034
28,540,2001,104,2,11119,46522,4.184009353
28,540,2001,104,1,29022,87414,3.011990903
28,540,2003,104,1,62853,223065,3.548995275
28,540,2003,104,2,21451,79690,3.714978323
28,540,2004,104,2,19083,69882,3.66200283
28,540,2006,104,1,53226,158454,2.97700372
28,540,2005,104,1,57610,221741,3.849001909
28,537,2007,104,1,26000,115000,4.423076923
28,540,2010,104,2,26602,148785,5.593000526
28,540,2006,1103,1,206,1809,8.781553398
28,540,2009,1103,1,147,1221,8.306122449
28,540,2004,1103,1,212,1813,8.551886792
28,540,2005,1103,1,227,2075,9.140969163
28,540,2001,1103,1,28,238,8.5
28,541,2009,1103,1,54,449,8.314814815
28,541,2010,1103,1,28,251,8.964285714
28,541,2011,1103,1,23,NA,NA
28,532,2005,1103,1,22,201,9.136363636
28,533,2001,1103,1,29,238,8.206896552
28,533,2002,1103,1,88,665,7.556818182
28,537,2002,1103,1,1,8,8
28,539,2001,1103,1,4,34,8.5
28,535,2003,1103,1,78,620,7.948717949
28,535,2005,1103,1,24,219,9.125
28,535,2002,1103,1,13,98,7.538461538
28,535,2001,1103,1,33,281,8.515151515
28,538,2004,1103,1,32,274,8.5625
28,538,2003,1103,1,39,310,7.948717949
28,538,2005,1103,1,16,146,9.125
28,538,2002,1103,1,39,295,7.564102564
28,538,2001,1103,1,75,638,8.506666667
28,532,2009,1103,1,42,349,8.30952381
28,535,2004,1103,1,21,180,8.571428571
28,537,2011,1103,1,46,357,7.760869565
28,537,2010,1103,1,76,680,8.947368421
28,533,2006,1103,1,19,167,8.789473684
28,541,2005,204,1,23408,13436,0.573991798
28,541,2003,204,1,42930,20478,0.477009085
28,541,2002,204,2,2488,634,0.254823151
28,541,2005,204,2,2944,2090,0.709918478
28,541,2009,204,2,7895,3876,0.490943635
28,532,2004,204,1,12037,3190,0.2650162
28,541,2001,204,2,2292,699,0.304973822
28,537,2011,204,1,6616,2752,0.415961306
28,541,2011,204,1,4589,2795,0.609065156
28,534,2007,204,1,12000,5000,0.416666667
28,537,2003,204,1,18641,6580,0.352985355
28,541,2002,204,1,25799,10474,0.405984728
28,537,2004,204,1,15231,7570,0.497012672
28,541,2001,204,1,23222,10868,0.468004479
28,541,2007,204,1,18000,9000,0.5
28,541,2011,204,2,6252,4614,0.738003839
28,541,2008,204,2,5193,5328,1.025996534
28,541,2008,204,1,14027,5499,0.392029657
28,537,2008,204,1,9652,4035,0.418048073
28,541,2009,204,1,12694,2031,0.159996849
28,541,2007,204,2,8000,7000,0.875
28,541,2004,204,1,32159,17044,0.529991604
28,541,2006,204,2,6047,6482,1.071936497
28,541,2010,204,1,13300,7342,0.552030075
28,534,2009,204,1,6629,1352,0.203952331
28,533,2004,204,1,16679,5404,0.32400024
28,534,2006,204,1,11841,2617,0.221011739
28,534,2011,204,2,4653,3234,0.695035461
28,533,2001,204,1,14177,3147,0.221979262
28,532,2008,204,1,9091,4791,0.52700473
28,534,2005,204,2,1197,640,0.534670008
28,534,2009,204,2,3513,1623,0.461998292
28,534,2011,204,1,6549,2744,0.418995266
28,534,2010,204,1,8213,3162,0.384999391
28,533,2002,204,2,948,242,0.255274262
28,533,2008,204,1,17133,13758,0.803011732
28,533,2009,204,2,394,182,0.461928934
28,534,2003,204,1,28608,10671,0.37300755
28,533,2011,204,2,463,322,0.695464363
28,533,2005,204,1,14262,3651,0.255994952
28,534,2002,204,2,1234,315,0.255267423
28,534,2010,204,2,2089,1157,0.553853518
28,534,2008,204,1,10316,4230,0.410042652
28,532,2006,204,2,3749,1964,0.523873033
28,534,2001,204,2,1157,353,0.305099395
28,534,2004,204,2,1370,447,0.326277372
28,533,2009,204,1,19684,1496,0.076000813
28,533,2010,204,1,19081,12670,0.66401132
28,534,2005,204,1,17297,5379,0.310978782
28,534,2006,204,2,2344,2021,0.862201365
28,533,2001,204,2,619,189,0.305331179
28,533,2008,204,2,199,176,0.884422111
28,533,2002,204,1,13681,9221,0.674000439
