"state_code","district_code","social_group","size_class","holding_no","holding_ar","holding_whly_irri_no","holding_whly_irri_ar","holding_whly_rain_no","holding_whly_rain_ar","holding_prtly_irri_no","holding_prtly_irri_tot.ar","holding_prtly_irri_irri.ar","holding_recve_irri_no","holding_recve_irri_irri.ar"
37,539,"SCHEDULED TRIBES","0.5-1.0",24934,18315,9782,5939,8434,5498,1325,996,507,11107,6445
37,540,"SCHEDULED TRIBES","0.5-1.0",29754,21999,16973,12138,9275,6712,2472,1888,973,19445,13111
37,541,"SCHEDULED TRIBES","0.5-1.0",41686,30697,13025,9202,24139,17433,1825,1356,618,14850,9820
36,542,"SCHEDULED TRIBES","0.5-1.0",10287,7526,2747,1792,4775,3120,1320,958,511,4067,2303
36,543,"SCHEDULED TRIBES","0.5-1.0",10397,7579,1866,1258,7516,5324,900,676,424,2766,1681
36,544,"SCHEDULED TRIBES","0.5-1.0",24516,18132,7958,5368,11426,7677,5132,3717,1666,13090,7034
36,545,"SCHEDULED TRIBES","0.5-1.0",8431,6303,2683,1822,4155,2151,217,162,86,2900,1907
36,546,"SCHEDULED TRIBES","0.5-1.0",4933,3626,2852,2054,1518,1086,0,0,0,2852,2054
36,547,"SCHEDULED TRIBES","0.5-1.0",3163,2316,1346,929,1600,1061,96,73,37,1442,966
36,548,"SCHEDULED TRIBES","0.5-1.0",6342,4639,3928,2770,1918,1276,88,62,29,4016,2799
36,549,"SCHEDULED TRIBES","0.5-1.0",3597,2622,1275,901,1931,1205,104,76,40,1379,940
36,550,"SCHEDULED TRIBES","0.5-1.0",5970,4296,4481,2969,1077,789,61,41,21,4542,2990
36,551,"SCHEDULED TRIBES","0.5-1.0",3000,2097,987,529,1122,687,60,37,16,1047,545
36,552,"SCHEDULED TRIBES","0.5-1.0",3460,2576,990,688,2031,1421,87,64,27,1077,716
36,553,"SCHEDULED TRIBES","0.5-1.0",6801,5173,348,260,6089,4275,157,123,57,505,316
36,554,"SCHEDULED TRIBES","0.5-1.0",4960,3521,1661,926,2419,1222,250,157,55,1911,981
37,532,"ALL SOCIAL GROUPS","0.5-1.0",115153,85754,20217,14442,84892,62649,1351,1037,556,21568,14998
37,533,"ALL SOCIAL GROUPS","0.5-1.0",130280,95460,72456,49208,43075,30612,5860,4225,2689,78316,51898
37,534,"ALL SOCIAL GROUPS","0.5-1.0",172669,126030,116222,82184,35787,24579,15077,11010,8210,131299,90394
37,535,"ALL SOCIAL GROUPS","0.5-1.0",175759,128007,41436,25738,95589,59150,20740,13300,7434,62176,33171
36,537,"ALL SOCIAL GROUPS","0.5-1.0",92608,68189,18439,10224,41912,23530,4834,2884,1408,23273,11632
37,538,"ALL SOCIAL GROUPS","0.5-1.0",244407,181468,43552,28642,163113,112372,14958,11226,5579,58510,34222
37,539,"ALL SOCIAL GROUPS","0.5-1.0",189071,139326,77074,49053,59909,38875,13694,9854,5217,90768,54269
37,540,"ALL SOCIAL GROUPS","0.5-1.0",164108,120394,99049,68752,41720,29189,13638,10356,5661,112687,74413
37,541,"ALL SOCIAL GROUPS","0.5-1.0",120992,88605,53383,37882,54239,38894,6876,5125,2531,60259,40413
36,542,"ALL SOCIAL GROUPS","0.5-1.0",118571,84742,71706,49992,25052,17264,18067,13070,7517,89773,57508
36,543,"ALL SOCIAL GROUPS","0.5-1.0",100576,72296,35785,24628,31251,21470,31533,22002,12172,67318,36800
36,544,"ALL SOCIAL GROUPS","0.5-1.0",105990,75362,46698,31761,34891,23916,24401,17387,8514,71099,40276
36,545,"ALL SOCIAL GROUPS","0.5-1.0",140848,101019,92929,65739,32695,22048,13176,9505,5613,106105,71353
36,546,"ALL SOCIAL GROUPS","0.5-1.0",129591,93569,120571,86522,7283,5141,565,422,210,121136,86732
36,547,"ALL SOCIAL GROUPS","0.5-1.0",139148,101590,99567,72155,35242,25811,3060,2298,1154,102627,73310
36,548,"ALL SOCIAL GROUPS","0.5-1.0",210486,152412,132114,94707,67409,47919,2745,2206,1139,134859,95845
36,549,"ALL SOCIAL GROUPS","0.5-1.0",164258,120371,43043,30002,106645,73252,6042,4457,1929,49085,31931
36,550,"ALL SOCIAL GROUPS","0.5-1.0",110204,80288,83482,57468,16356,11801,1583,928,463,85065,57930
36,551,"ALL SOCIAL GROUPS","0.5-1.0",118412,85808,48244,30855,40576,28176,3285,2304,1053,51529,31908
36,552,"ALL SOCIAL GROUPS","0.5-1.0",159152,118677,43578,31125,103398,76301,3615,2771,1273,47193,32398
36,553,"ALL SOCIAL GROUPS","0.5-1.0",150381,113525,16838,12350,119235,86082,6278,4724,2096,23116,14446
36,554,"ALL SOCIAL GROUPS","0.5-1.0",176800,127463,51340,31143,77972,43489,16787,10945,5627,68127,36770
37,532,"INSTITUTIONAL","3.0-4.0",3,10,0,0,3,5,0,0,0,0,0
37,533,"INSTITUTIONAL","3.0-4.0",3,10,2,5,1,2,0,0,0,2,5
37,534,"INSTITUTIONAL","3.0-4.0",0,0,0,0,0,0,0,0,0,0,0
37,535,"INSTITUTIONAL","3.0-4.0",11,37,3,5,5,9,2,3,2,5,6
36,537,"INSTITUTIONAL","3.0-4.0",15,51,5,9,1,2,7,6,5,12,14
37,538,"INSTITUTIONAL","3.0-4.0",0,0,0,0,0,0,0,0,0,0,0
37,539,"INSTITUTIONAL","3.0-4.0",10,34,2,3,8,15,0,0,0,2,3
37,540,"INSTITUTIONAL","3.0-4.0",1,3,0,0,1,2,0,0,0,0,0
37,541,"INSTITUTIONAL","3.0-4.0",17,60,8,14,4,10,5,16,14,13,28
36,542,"INSTITUTIONAL","3.0-4.0",36,125,22,42,3,8,11,25,16,33,59
36,543,"INSTITUTIONAL","3.0-4.0",8,26,3,6,1,2,4,12,6,7,12
36,544,"INSTITUTIONAL","3.0-4.0",11,38,2,3,8,17,1,3,1,3,5
36,545,"INSTITUTIONAL","3.0-4.0",48,166,43,111,5,10,0,0,0,43,111
36,546,"INSTITUTIONAL","3.0-4.0",53,185,51,151,2,3,0,0,0,51,151
36,547,"INSTITUTIONAL","3.0-4.0",1,4,0,0,1,4,0,0,0,0,0
36,548,"INSTITUTIONAL","3.0-4.0",70,244,29,61,40,83,0,0,0,29,61
36,549,"INSTITUTIONAL","3.0-4.0",12,40,0,0,12,25,0,0,0,0,0
36,550,"INSTITUTIONAL","3.0-4.0",51,175,42,83,9,31,0,0,0,42,83
36,551,"INSTITUTIONAL","3.0-4.0",1,3,0,0,1,2,0,0,0,0,0
36,552,"INSTITUTIONAL","3.0-4.0",1,3,1,2,0,0,0,0,0,1,2
36,553,"INSTITUTIONAL","3.0-4.0",67,230,3,5,52,115,11,31,7,14,12
36,554,"INSTITUTIONAL","3.0-4.0",2,7,1,2,1,2,0,0,0,1,2
37,532,"SCHEDULED CASTE","3.0-4.0",2165,7452,75,188,1685,5436,190,620,284,265,472
37,533,"SCHEDULED CASTE","3.0-4.0",364,1231,182,476,82,246,97,290,65,279,541
37,534,"SCHEDULED CASTE","3.0-4.0",640,2183,258,687,232,685,131,385,307,389,993
37,535,"SCHEDULED CASTE","3.0-4.0",772,2623,180,391,456,1335,104,302,136,284,527
36,537,"SCHEDULED CASTE","3.0-4.0",903,3069,89,142,483,1150,242,457,191,331,334
37,538,"SCHEDULED CASTE","3.0-4.0",1995,6818,324,867,1002,2758,605,1859,776,929,1644
37,539,"SCHEDULED CASTE","3.0-4.0",847,2895,298,643,188,407,273,719,343,571,986
37,540,"SCHEDULED CASTE","3.0-4.0",762,2631,219,575,237,684,274,782,476,493,1051
37,541,"SCHEDULED CASTE","3.0-4.0",374,1281,99,265,168,484,91,291,129,190,394
36,542,"SCHEDULED CASTE","3.0-4.0",31,104,19,40,9,19,3,8,4,22,44
36,543,"SCHEDULED CASTE","3.0-4.0",130,456,67,139,35,77,28,83,56,95,194
36,544,"SCHEDULED CASTE","3.0-4.0",51,172,16,27,27,67,8,25,10,24,37
36,545,"SCHEDULED CASTE","3.0-4.0",188,644,71,153,84,153,33,103,42,104,195
36,546,"SCHEDULED CASTE","3.0-4.0",258,884,246,680,4,13,0,0,0,246,680
36,547,"SCHEDULED CASTE","3.0-4.0",277,955,146,382,98,316,28,91,43,174,426
36,548,"SCHEDULED CASTE","3.0-4.0",369,1254,272,751,54,113,29,86,53,301,805
36,549,"SCHEDULED CASTE","3.0-4.0",949,3262,213,395,565,1445,143,397,241,356,636
36,550,"SCHEDULED CASTE","3.0-4.0",468,1608,325,777,70,236,34,108,46,359,823
36,551,"SCHEDULED CASTE","3.0-4.0",227,760,70,153,125,264,20,64,26,90,179
36,552,"SCHEDULED CASTE","3.0-4.0",1843,6295,217,645,1347,4325,233,774,378,450,1022
36,553,"SCHEDULED CASTE","3.0-4.0",1417,4809,83,261,1086,2874,234,681,257,317,518
36,554,"SCHEDULED CASTE","3.0-4.0",405,1371,82,190,180,332,132,348,148,214,338
37,532,"OTHERS","3.0-4.0",12509,43031,558,1768,9045,30099,2119,7063,3427,2677,5195
37,533,"OTHERS","3.0-4.0",7170,24558,3232,9977,1484,4761,2114,6472,2829,5346,12806
37,534,"OTHERS","3.0-4.0",12715,43588,5557,17974,1459,4768,4469,12612,9557,10026,27531
37,535,"OTHERS","3.0-4.0",12057,41421,2823,7169,5097,15271,3398,9107,4159,6221,11328
36,537,"OTHERS","3.0-4.0",9231,31738,1604,2726,3547,7984,2191,4447,2046,3795,4772
37,538,"OTHERS","3.0-4.0",26664,91602,4630,13207,10425,30420,10287,31485,13563,14917,26770
37,539,"OTHERS","3.0-4.0",22037,75742,5989,15412,4331,10289,9223,25156,11007,15212,26419
37,540,"OTHERS","3.0-4.0",11805,40557,4270,13222,2096,6452,4291,12658,7096,8561,20318
37,541,"OTHERS","3.0-4.0",8518,29324,3419,11281,2487,8161,2532,8129,3898,5951,15179
36,542,"OTHERS","3.0-4.0",4915,16889,2336,7955,753,2572,1741,5718,3327,4077,11282
36,543,"OTHERS","3.0-4.0",6486,22505,1087,3490,1648,4781,3548,10715,5525,4635,9015
36,544,"OTHERS","3.0-4.0",3103,10550,1092,3371,1172,3854,839,2694,1200,1931,4571
36,545,"OTHERS","3.0-4.0",7225,24781,4051,13592,1624,5230,1544,5157,2784,5595,16376
36,546,"OTHERS","3.0-4.0",9541,32896,8602,29226,514,1756,206,709,442,8808,29668
36,547,"OTHERS","3.0-4.0",12420,42669,7368,25062,3406,11598,1545,5295,2390,8913,27452
36,548,"OTHERS","3.0-4.0",14884,51040,8603,28668,3797,12438,1402,4744,2693,10005,31361
36,549,"OTHERS","3.0-4.0",24242,83503,3978,10094,14010,38608,5526,17374,7653,9504,17747
36,550,"OTHERS","3.0-4.0",10359,35599,6170,18166,2301,6910,730,2319,982,6900,19148
36,551,"OTHERS","3.0-4.0",14352,49117,2985,7531,7387,21822,2897,8438,3511,5882,11043
36,552,"OTHERS","3.0-4.0",30626,105521,4821,15729,20699,66708,4234,13917,5716,9055,21445
36,553,"OTHERS","3.0-4.0",35876,123279,2592,8162,22669,74163,9492,26732,9940,12084,18102
36,554,"OTHERS","3.0-4.0",11844,40634,2077,5405,2897,5957,5988,14956,7013,8065,12417
37,532,"SCHEDULED TRIBES","3.0-4.0",6496,22278,127,339,5074,16829,144,475,218,271,556
37,533,"SCHEDULED TRIBES","3.0-4.0",250,842,121,331,70,207,59,193,46,180,377
37,534,"SCHEDULED TRIBES","3.0-4.0",230,800,139,351,48,139,17,48,36,156,387
37,535,"SCHEDULED TRIBES","3.0-4.0",667,2285,119,276,397,1244,146,401,215,265,491
36,537,"SCHEDULED TRIBES","3.0-4.0",659,2256,141,282,256,539,174,454,203,315,485
37,538,"SCHEDULED TRIBES","3.0-4.0",2007,6866,237,592,887,2094,790,2392,991,1027,1583
37,539,"SCHEDULED TRIBES","3.0-4.0",1638,5605,399,923,473,1221,690,1827,789,1089,1711
37,540,"SCHEDULED TRIBES","3.0-4.0",1790,6140,744,2122,455,1489,449,1340,753,1193,2876
37,541,"SCHEDULED TRIBES","3.0-4.0",4913,16844,627,1908,2412,7599,1528,4683,1925,2155,3833
36,542,"SCHEDULED TRIBES","3.0-4.0",344,1169,54,111,133,326,107,340,148,161,260
36,543,"SCHEDULED TRIBES","3.0-4.0",907,3106,53,154,614,1884,227,791,396,280,550
36,544,"SCHEDULED TRIBES","3.0-4.0",6314,21787,500,1668,3146,9227,2668,7353,2757,3168,4424
36,545,"SCHEDULED TRIBES","3.0-4.0",2999,10349,622,1572,1851,2052,214,477,149,836,1720
36,546,"SCHEDULED TRIBES","3.0-4.0",654,2250,397,1269,169,530,8,31,12,405,1281
36,547,"SCHEDULED TRIBES","3.0-4.0",150,514,51,111,79,224,20,68,19,71,131
36,548,"SCHEDULED TRIBES","3.0-4.0",313,1071,200,598,72,206,15,18,11,215,610
36,549,"SCHEDULED TRIBES","3.0-4.0",209,716,88,139,89,190,31,107,51,119,190
36,550,"SCHEDULED TRIBES","3.0-4.0",118,404,102,219,8,20,8,25,17,110,236
36,551,"SCHEDULED TRIBES","3.0-4.0",87,296,18,38,60,114,0,0,0,18,38
36,552,"SCHEDULED TRIBES","3.0-4.0",456,1558,23,52,378,1144,44,134,63,67,115
36,553,"SCHEDULED TRIBES","3.0-4.0",885,3034,83,274,644,1816,136,424,130,219,404
36,554,"SCHEDULED TRIBES","3.0-4.0",125,425,12,26,86,185,27,67,23,39,50
37,532,"ALL SOCIAL GROUPS","3.0-4.0",21173,72771,760,2295,15807,52370,2453,8158,3928,3213,6224
37,533,"ALL SOCIAL GROUPS","3.0-4.0",7787,26641,3537,10789,1637,5216,2270,6954,2940,5807,13729
37,534,"ALL SOCIAL GROUPS","3.0-4.0",13585,46571,5954,19011,1739,5593,4617,13045,9900,10571,28911
37,535,"ALL SOCIAL GROUPS","3.0-4.0",13507,46366,3125,7841,5955,17859,3650,9813,4511,6775,12352
36,537,"ALL SOCIAL GROUPS","3.0-4.0",10808,37114,1839,3159,4287,9674,2614,5363,2446,4453,5605
37,538,"ALL SOCIAL GROUPS","3.0-4.0",30666,105287,5191,14666,12314,35272,11682,35737,15331,16873,29997
37,539,"ALL SOCIAL GROUPS","3.0-4.0",24532,84276,6688,16981,5000,11932,10186,27702,12138,16874,29120
37,540,"ALL SOCIAL GROUPS","3.0-4.0",14358,49332,5233,15919,2789,8627,5014,14780,8325,10247,24244
37,541,"ALL SOCIAL GROUPS","3.0-4.0",13822,47509,4153,13468,5071,16255,4156,13119,5965,8309,19433
36,542,"ALL SOCIAL GROUPS","3.0-4.0",5326,18288,2431,8149,898,2926,1862,6092,3495,4293,11644
36,543,"ALL SOCIAL GROUPS","3.0-4.0",7531,26094,1210,3789,2298,6744,3807,11601,5982,5017,9771
36,544,"ALL SOCIAL GROUPS","3.0-4.0",9479,32548,1610,5069,4353,13165,3516,10075,3968,5126,9037
36,545,"ALL SOCIAL GROUPS","3.0-4.0",10460,35939,4787,15427,3564,7445,1791,5738,2975,6578,18402
36,546,"ALL SOCIAL GROUPS","3.0-4.0",10506,36215,9296,31327,689,2302,214,740,454,9510,31781
36,547,"ALL SOCIAL GROUPS","3.0-4.0",12848,44141,7565,25556,3584,12141,1593,5454,2453,9158,28008
36,548,"ALL SOCIAL GROUPS","3.0-4.0",15636,53609,9104,30079,3963,12840,1446,4848,2758,10550,32837
36,549,"ALL SOCIAL GROUPS","3.0-4.0",25412,87521,4279,10629,14676,40269,5700,17878,7945,9979,18573
36,550,"ALL SOCIAL GROUPS","3.0-4.0",10996,37786,6639,19245,2388,7197,772,2451,1044,7411,20289
36,551,"ALL SOCIAL GROUPS","3.0-4.0",14667,50176,3073,7722,7573,22202,2917,8502,3537,5990,11259
36,552,"ALL SOCIAL GROUPS","3.0-4.0",32926,113377,5062,16427,22424,72177,4511,14824,6156,9573,22583
36,553,"ALL SOCIAL GROUPS","3.0-4.0",38245,131352,2761,8702,24451,78967,9873,27868,10334,12634,19036
36,554,"ALL SOCIAL GROUPS","3.0-4.0",12376,42437,2172,5622,3164,6476,6147,15370,7185,8319,12807
37,532,"INSTITUTIONAL","2.0-3.0",6,15,1,1,5,6,0,0,0,1,1
37,533,"INSTITUTIONAL","2.0-3.0",10,24,8,10,2,2,0,0,0,8,10
37,534,"INSTITUTIONAL","2.0-3.0",4,10,3,4,0,0,1,3,3,4,6
37,535,"INSTITUTIONAL","2.0-3.0",21,47,7,8,7,8,6,8,4,13,13
36,537,"INSTITUTIONAL","2.0-3.0",37,94,8,10,13,17,3,3,1,11,12
37,538,"INSTITUTIONAL","2.0-3.0",2,5,0,0,2,2,0,0,0,0,0
37,539,"INSTITUTIONAL","2.0-3.0",11,27,4,5,6,8,0,0,0,4,5
37,540,"INSTITUTIONAL","2.0-3.0",0,0,0,0,0,0,0,0,0,0,0
37,541,"INSTITUTIONAL","2.0-3.0",36,91,19,27,17,21,0,0,0,19,27
36,542,"INSTITUTIONAL","2.0-3.0",84,204,57,105,16,30,7,17,13,64,118
36,543,"INSTITUTIONAL","2.0-3.0",12,28,8,10,1,1,3,6,6,11,16
36,544,"INSTITUTIONAL","2.0-3.0",20,48,17,21,3,3,0,0,0,17,21
36,545,"INSTITUTIONAL","2.0-3.0",71,173,60,95,4,5,7,17,15,67,110
36,546,"INSTITUTIONAL","2.0-3.0",88,219,88,172,0,0,0,0,0,88,172
36,547,"INSTITUTIONAL","2.0-3.0",1,2,0,0,1,1,0,0,0,0,0
36,548,"INSTITUTIONAL","2.0-3.0",92,225,50,72,27,36,7,17,13,57,86
36,549,"INSTITUTIONAL","2.0-3.0",21,51,3,1,18,27,0,0,0,3,1
36,550,"INSTITUTIONAL","2.0-3.0",72,183,60,99,7,18,0,0,0,60,99
36,551,"INSTITUTIONAL","2.0-3.0",2,5,1,1,0,0,0,0,0,1,1
36,552,"INSTITUTIONAL","2.0-3.0",4,10,2,2,2,2,0,0,0,2,2
36,553,"INSTITUTIONAL","2.0-3.0",66,167,4,5,62,108,0,0,0,4,5
36,554,"INSTITUTIONAL","2.0-3.0",3,7,0,0,3,3,0,0,0,0,0
37,532,"SCHEDULED CASTE","2.0-3.0",8827,19880,303,629,7426,15992,465,1029,548,768,1176
37,533,"SCHEDULED CASTE","2.0-3.0",1728,3990,710,1417,527,1124,424,893,381,1134,1798
37,534,"SCHEDULED CASTE","2.0-3.0",2567,5999,1043,2252,499,1120,914,1847,1278,1957,3530
37,535,"SCHEDULED CASTE","2.0-3.0",3507,8189,786,1375,1796,3784,754,1411,624,1540,1999
36,537,"SCHEDULED CASTE","2.0-3.0",3198,7475,304,396,1792,3178,676,1029,429,980,826
37,538,"SCHEDULED CASTE","2.0-3.0",7998,18846,1117,2331,4273,8846,2198,4700,2084,3315,4415
37,539,"SCHEDULED CASTE","2.0-3.0",3313,7819,790,1373,1070,1799,1074,2077,940,1864,2313
37,540,"SCHEDULED CASTE","2.0-3.0",2713,6466,1012,2057,594,1273,894,1934,1086,1906,3142
37,541,"SCHEDULED CASTE","2.0-3.0",1607,3701,638,1127,581,1276,345,780,400,983,1527
36,542,"SCHEDULED CASTE","2.0-3.0",148,350,80,131,45,105,15,31,16,95,147
36,543,"SCHEDULED CASTE","2.0-3.0",426,988,165,265,138,251,120,236,132,285,398
36,544,"SCHEDULED CASTE","2.0-3.0",216,486,94,153,67,137,55,123,53,149,206
36,545,"SCHEDULED CASTE","2.0-3.0",568,1359,254,475,196,334,109,251,152,363,628
36,546,"SCHEDULED CASTE","2.0-3.0",975,2267,910,1829,24,47,5,12,10,915,1838
36,547,"SCHEDULED CASTE","2.0-3.0",956,2269,516,1195,282,624,139,325,161,655,1356
36,548,"SCHEDULED CASTE","2.0-3.0",1120,2658,722,1405,202,416,29,69,33,751,1437
36,549,"SCHEDULED CASTE","2.0-3.0",5007,11233,1109,1959,2932,4758,632,1299,651,1741,2610
36,550,"SCHEDULED CASTE","2.0-3.0",2190,4996,1219,2431,534,1047,192,350,172,1411,2603
36,551,"SCHEDULED CASTE","2.0-3.0",2036,4499,849,1244,685,1259,137,278,110,986,1354
36,552,"SCHEDULED CASTE","2.0-3.0",6147,14372,874,1928,4387,9741,571,1296,487,1445,2415
36,553,"SCHEDULED CASTE","2.0-3.0",10414,23206,431,884,8823,18194,822,1769,647,1253,1531
36,554,"SCHEDULED CASTE","2.0-3.0",2485,5646,519,852,952,1452,816,1471,723,1335,1575
37,532,"OTHERS","2.0-3.0",39249,90886,2671,5932,30375,68078,4043,9578,4835,6714,10767
37,533,"OTHERS","2.0-3.0",23255,54826,10988,23772,5016,11143,5962,12942,6609,16950,30380
37,534,"OTHERS","2.0-3.0",38276,91220,18493,41813,5408,12155,11950,23913,17699,30443,59512
37,535,"OTHERS","2.0-3.0",33905,80468,8047,14535,14387,30251,9436,17886,8513,17483,23048
36,537,"OTHERS","2.0-3.0",24844,58940,4331,6187,10419,17457,4931,7164,3315,9262,9502
37,538,"OTHERS","2.0-3.0",77598,185319,13763,27969,36227,74042,22993,50708,22773,36756,50743
37,539,"OTHERS","2.0-3.0",57527,137211,17534,31769,14345,26020,19155,38127,17341,36689,49110
37,540,"OTHERS","2.0-3.0",34115,81362,14457,30728,5855,12555,11124,23571,13638,25581,44367
37,541,"OTHERS","2.0-3.0",23470,55827,8975,20702,7778,17517,6414,14772,7293,15389,27995
36,542,"OTHERS","2.0-3.0",14935,35750,7377,17449,2285,5299,5067,11635,6707,12444,24156
36,543,"OTHERS","2.0-3.0",15783,37896,3234,7210,4203,8629,7902,17172,9425,11136,16635
36,544,"OTHERS","2.0-3.0",9680,22607,3642,8207,3234,7251,2804,6479,3011,6446,11218
36,545,"OTHERS","2.0-3.0",19685,46786,12243,28576,4184,9372,3173,7454,4157,15416,32733
36,546,"OTHERS","2.0-3.0",24435,58214,22430,53050,1211,2856,340,831,437,22770,53487
36,547,"OTHERS","2.0-3.0",29567,71025,18012,42702,8399,20058,2861,6990,3090,20873,45792
36,548,"OTHERS","2.0-3.0",40157,96105,24294,56843,10877,24625,2858,6891,3628,27152,60471
36,549,"OTHERS","2.0-3.0",62026,146621,13786,26418,37042,70825,9069,20412,9265,22855,35683
36,550,"OTHERS","2.0-3.0",26589,62871,15763,33676,6590,14159,1301,2661,1203,17064,34879
36,551,"OTHERS","2.0-3.0",45056,106058,11685,20680,22036,46611,5683,11784,4886,17368,25566
36,552,"OTHERS","2.0-3.0",72022,172226,12567,29069,50220,114810,6651,15659,6435,19218,35504
36,553,"OTHERS","2.0-3.0",120864,280184,8091,17950,93557,201680,15040,33074,12713,23131,30664
36,554,"OTHERS","2.0-3.0",39371,92660,8130,14804,13904,22065,13681,24945,12360,21811,27163
37,532,"SCHEDULED TRIBES","2.0-3.0",21510,49174,284,607,18026,40218,393,925,483,677,1091
37,533,"SCHEDULED TRIBES","2.0-3.0",1741,3935,852,1750,555,1069,282,613,217,1134,1967
37,534,"SCHEDULED TRIBES","2.0-3.0",958,2225,447,700,260,556,245,469,412,692,1113
37,535,"SCHEDULED TRIBES","2.0-3.0",2399,5555,377,669,1359,2929,580,1030,577,957,1246
36,537,"SCHEDULED TRIBES","2.0-3.0",2635,6075,490,715,1086,1830,561,1060,531,1051,1246
37,538,"SCHEDULED TRIBES","2.0-3.0",7937,18626,851,1612,4072,7217,2762,5902,2430,3613,4042
37,539,"SCHEDULED TRIBES","2.0-3.0",5981,14088,1618,2702,2026,3755,1601,3169,1322,3219,4023
37,540,"SCHEDULED TRIBES","2.0-3.0",6202,14709,2897,6046,1502,3414,1511,3193,1767,4408,7813
37,541,"SCHEDULED TRIBES","2.0-3.0",15500,36143,2265,4871,8740,18795,3533,7453,2898,5798,7768
36,542,"SCHEDULED TRIBES","2.0-3.0",1358,3164,134,248,743,1469,326,703,372,460,619
36,543,"SCHEDULED TRIBES","2.0-3.0",2401,5686,117,236,1724,3869,539,1279,664,656,900
36,544,"SCHEDULED TRIBES","2.0-3.0",12921,31203,1906,4394,5982,12508,5033,10320,4060,6939,8454
36,545,"SCHEDULED TRIBES","2.0-3.0",6323,15032,1602,3097,3686,3268,417,788,259,2019,3356
36,546,"SCHEDULED TRIBES","2.0-3.0",1852,4399,980,2235,651,1459,13,32,13,993,2249
36,547,"SCHEDULED TRIBES","2.0-3.0",498,1213,132,231,281,591,58,140,60,190,291
36,548,"SCHEDULED TRIBES","2.0-3.0",1314,3037,882,1847,258,521,19,41,17,901,1864
36,549,"SCHEDULED TRIBES","2.0-3.0",926,2088,428,640,411,652,76,174,79,504,718
36,550,"SCHEDULED TRIBES","2.0-3.0",603,1362,443,741,100,206,10,21,6,453,747
36,551,"SCHEDULED TRIBES","2.0-3.0",529,1186,191,275,208,372,42,78,20,233,295
36,552,"SCHEDULED TRIBES","2.0-3.0",1320,3071,199,430,883,1919,88,201,91,287,521
36,553,"SCHEDULED TRIBES","2.0-3.0",5605,12508,664,1389,4373,9161,417,902,293,1081,1682
36,554,"SCHEDULED TRIBES","2.0-3.0",746,1724,106,173,478,713,132,191,80,238,253
37,532,"ALL SOCIAL GROUPS","2.0-3.0",69592,159956,3259,7169,55832,124294,4901,11532,5866,8160,13035
37,533,"ALL SOCIAL GROUPS","2.0-3.0",26734,62775,12558,26949,6100,13339,6668,14449,7207,19226,34155
37,534,"ALL SOCIAL GROUPS","2.0-3.0",41805,99454,19986,44768,6167,13830,13110,26231,19393,33096,64161
37,535,"ALL SOCIAL GROUPS","2.0-3.0",39832,94259,9217,16587,17549,36973,10776,20335,9718,19993,26306
36,537,"ALL SOCIAL GROUPS","2.0-3.0",30714,72584,5133,7309,13310,22481,6171,9256,4277,11304,11585
37,538,"ALL SOCIAL GROUPS","2.0-3.0",93535,222795,15731,31913,44574,90108,27953,61310,27288,43684,59200
37,539,"ALL SOCIAL GROUPS","2.0-3.0",66832,159146,19946,35848,17447,31582,21830,43373,19603,41776,55451
37,540,"ALL SOCIAL GROUPS","2.0-3.0",43030,102538,18366,38831,7951,17243,13529,28699,16491,31895,55322
37,541,"ALL SOCIAL GROUPS","2.0-3.0",40613,95762,11897,26726,17116,37609,10292,23006,10591,22189,37317
36,542,"ALL SOCIAL GROUPS","2.0-3.0",16525,39469,7648,17933,3089,6902,5415,12387,7108,13063,25040
36,543,"ALL SOCIAL GROUPS","2.0-3.0",18622,44598,3524,7721,6066,12750,8564,18694,10227,12088,17948
36,544,"ALL SOCIAL GROUPS","2.0-3.0",22837,54345,5659,12774,9286,19900,7892,16923,7124,13551,19898
36,545,"ALL SOCIAL GROUPS","2.0-3.0",26647,63350,14159,32243,8070,12979,3706,8510,4583,17865,36827
36,546,"ALL SOCIAL GROUPS","2.0-3.0",27350,65100,24408,57287,1886,4362,358,875,460,24766,57747
36,547,"ALL SOCIAL GROUPS","2.0-3.0",31022,74510,18660,44128,8963,21274,3058,7455,3311,21718,47439
36,548,"ALL SOCIAL GROUPS","2.0-3.0",42683,102024,25948,60168,11364,25599,2913,7017,3690,28861,63858
36,549,"ALL SOCIAL GROUPS","2.0-3.0",67980,159993,15326,29018,40403,76262,9777,21885,9994,25103,39013
36,550,"ALL SOCIAL GROUPS","2.0-3.0",29454,69413,17485,36948,7231,15430,1503,3031,1381,18988,38329
36,551,"ALL SOCIAL GROUPS","2.0-3.0",47623,111748,12726,22200,22929,48242,5862,12139,5016,18588,27216
36,552,"ALL SOCIAL GROUPS","2.0-3.0",79493,189678,13642,31429,55492,126472,7310,17157,7013,20952,38442
36,553,"ALL SOCIAL GROUPS","2.0-3.0",136949,316065,9190,20228,106815,229142,16279,35745,13653,25469,33881
36,554,"ALL SOCIAL GROUPS","2.0-3.0",42605,100037,8755,15828,15337,24233,14629,26607,13163,23384,28991
37,532,"INSTITUTIONAL","5.0-7.5",3,19,1,3,2,9,0,0,0,1,3
37,533,"INSTITUTIONAL","5.0-7.5",11,73,11,36,0,0,0,0,0,11,36
37,534,"INSTITUTIONAL","5.0-7.5",3,19,2,6,1,3,0,0,0,2,6
