"state_code","district_code","social_group_code","class_category_code","tnoh","tauh","woandsoh_noh","woandsoh_aoh","wlh_noh","wlh_auh","wotherwiseoh_noh","wotherwiseoh_auh","poplandpotherwiseo_noh","poplandpotherwiseo_auo","poplandpotherwiseo_aul","poplandpotherwiseo_auotho","poplandpotherwiseo_tauh","poplandpotherwiseo_for_fm","poplandpotherwiseo_for_fp","poplandpotherwiseo_for_sop","poplandpotherwiseo_for_um","poplandpotherwiseo_for_ot","poplandpotherwiseo_for_total","wl_for_fm","wl_for_fp","wl_for_sop","wl_for_um","wl_for_ot","wl_for_total","nsa","aucf","nac","aulefl","fothtcf","cwl","tul","lnotaforc","nowih","auwirrigatedh","nowunirrigatedh","auwunirrigatedh","nopih","aupih","aupihirrigated","nohrirrigation","netauhrirrigation","noh_canalirri","auh_canalirri","noh_tanksirri","auh_tanksirri","noh_wellsirri","auh_wellsirri","noh_tubewellsirri","auh_tubewellsirri","noh_othirri","auh_othirri","exnohrirri","nia","nowinusewelecps","nowinusewdiselps","tnowinusewps","tnowinusewopst","nownotinuse","tubewellselec","tubewellsdisel","tubewellstotal","noh_woresideinvor","auh_woresideinvor","noh_woresidepinvorandpinovtor","aoh_woresidepinvorandpinovtor","noh_woresideoutsidevortor","aoh_woresideoutsidevortor","noh_woresideoutsidetor","aoh_woresideoutsidetor","gca_irrigated","gca_unirrigated","gca_total","noh_individual","noh_joint","noh_institutional","auh_individual","auh_joint","auh_institutional"
28,532,1,1,42220,18980.76,42184,18960.52,22,11.4,4,2.19,10,4.02,2.63,0,6.65,0.16,2.47,0,0,0,2.63,11.4,0,0,0,0,11.4,17374.41,1598.97,18973.38,1.66,3.39,1.64,6.69,0.69,11755,4932.32,26365,12177.88,409,264.21,138.85,12164,5071.17,1691,769.52,4943,1639.26,2453,1142.14,2778,1339.2,436,181.05,12164,5071.17,3809,62,3871,0,0,3662,194,3856,38059,17072.13,75,51.87,4068,1845.88,18,10.88,5075.08,12425.98,17501.06,41979,241,0,18871.71,109.05,0
28,532,1,2,16818,23748.36,16782,23692.75,8,9.22,3,3.52,25,26.08,16.79,0,42.87,16.34,0,0,0,0.45,16.79,2.98,0,6.24,0,0,9.22,21018.38,2674.64,23693.02,23.28,17.6,14.27,55.15,0.19,2412,3093.54,12709,16674.73,872,1250.11,579.04,3284,3672.58,442,444.18,831,766.87,651,669.82,1368,1684.07,139,107.64,3284,3672.58,1017,16,1033,8,4,1900,49,1949,14873,20962.05,144,201,1786,2568.91,15,16.4,3677.26,17536.04,21213.3,16718,100,0,23602.39,145.97,0
28,532,1,3,11171,28155.9,11087,27908.69,6,18.14,3,6.94,75,153.35,68.78,0,222.13,55.64,2.02,11.12,0,0,68.78,17.24,0.9,0,0,0,18.14,23986.33,3865.15,27851.48,35.39,128.18,30.61,194.18,110.24,828,1783.68,8470,18978,1294,3224.65,1376.76,2122,3160.44,156,187.97,683,673.3,406,493.41,1008,1661.38,98,144.38,2122,3160.44,514,0,514,12,20,1291,15,1306,9720,24522.49,181,449.78,1263,3161.95,7,21.68,3164.07,20993.12,24157.19,11086,85,0,27930.31,225.59,0
28,532,1,4,2914,16194.58,2736,15147.86,0,0,2,7.4,176,706.21,333.11,0,1039.32,269.66,14.02,31.52,0,17.91,333.11,0,0,0,0,0,0,11864.51,3558.96,15423.47,65.19,273.69,34.13,373.01,398.1,148,428.38,2001,8678.76,619,2757.37,1116.22,767,1544.6,44,70.97,235,359.88,183,280.77,331,711.55,97,121.43,767,1544.6,213,3,216,0,0,493,9,502,2426,13436.55,135,749.21,344,1972.08,9,36.74,1544.67,10379.54,11924.21,2878,36,0,15979.5,215.08,0
28,532,1,5,237,3347.69,237,3347.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1701.94,1117.85,2819.79,56.02,177.24,4.88,238.14,289.76,7,28.53,171,1298.29,44,375.12,159.99,51,188.52,3,8,18,34.1,22,47.12,16,70.77,7,28.53,51,188.52,26,0,26,0,0,31,0,31,207,2991.06,11,130.7,19,225.93,0,0,188.52,1519.79,1708.31,235,2,0,3262.24,85.45,0
28,532,2,1,33187,17652.64,33179,17648.01,0,0,0,0,8,3.56,1.07,0,4.63,1.07,0,0,0,0,1.07,0,0,0,0,0,0,16944.07,681.47,17625.54,0.32,9.74,0.45,10.51,16.59,5460,2475.43,26114,14322.65,212,145.99,74.48,5672,2549.91,755,326.86,2130,761.48,1109,576.54,1290,711.57,422,173.46,5672,2549.91,1545,33,1578,123,44,1640,92,1732,31311,16621.26,63,35.64,1813,995.74,0,0,2551.25,14495.65,17046.9,33131,56,0,17632.04,20.6,0
28,532,2,2,27403,39329.17,27385,39296.87,0,0,9,17.39,9,7.65,7.26,0,14.91,6.67,0.59,0,0,0,7.26,0,0,0,0,0,0,37474.73,1806.37,39281.1,10.88,17.48,0.89,29.25,18.82,1419,1730.54,24697,34737.52,695,1006.67,419.52,2114,2150.06,306,273.76,418,401.22,517,462.23,736,857.97,227,154.88,2114,2150.06,822,6,828,4,0,1048,14,1062,25793,37009.62,275,382.59,1249,1815.26,86,121.7,2150.15,35562.1,37712.25,27381,22,0,39297.64,31.53,0
28,532,2,3,26144,67290.24,26102,67170.27,8,25.8,7,20.35,27,51.7,22.12,0,73.82,21.99,0,0,0,0.13,22.12,19.07,3.72,3.01,0,0,25.8,63223.04,3788.49,67011.53,57.82,106.72,21.2,185.74,92.97,493,1053.43,24210,59610.81,1032,2558.8,1153.77,1525,2207.2,201,207.31,407,471.2,387,466.23,607,885.49,171,176.97,1525,2207.2,489,4,493,0,0,899,1,900,24969,64234.34,256,731.49,919,2324.41,0,0,2207.29,61205.84,63413.13,26127,17,0,67243.58,46.66,0
28,532,2,4,8133,43502.17,8073,43140.23,1,6.68,0,0,59,240.53,114.73,0,355.26,88.25,15.62,10.27,0.22,0.37,114.73,5.04,1.64,0,0,0,6.68,38886.07,3565.16,42451.23,211.73,318.71,48.82,579.26,471.68,105,309.24,7503,36513.12,438,2063.71,753.15,543,1062.39,48,79.88,124,227.64,149,196.41,266,458.39,65,100.07,543,1062.39,169,0,169,0,4,383,1,384,7614,40887.34,120,659.14,399,1955.69,0,0,1062.44,37977.76,39040.2,8126,7,0,43457.42,44.75,0
28,532,2,5,479,6833.27,463,6616.92,0,0,0,0,16,101.92,114.43,0,216.35,60.33,3.2,50.5,0,0.4,114.43,0,0,0,0,0,0,4587.55,1278.39,5865.94,135.1,305.91,30.58,471.59,495.74,14,43.92,420,4152.98,33,390.65,110.75,47,154.67,0,0,14,27.43,9,12.29,24,71.03,14,43.92,47,154.67,9,0,9,0,4,43,0,43,442,6370.76,13,161.89,24,300.62,0,0,154.68,4433.01,4587.69,477,2,0,6808.54,24.73,0
28,532,3,1,140356,63045.18,140314,63025.07,25,8.64,5,2.14,12,5.81,2.73,0.79,9.33,2.73,0,0,0,0,2.73,8.27,0,0.29,0.08,0,8.64,58143.45,4866.2,63009.65,16.26,10.35,3.78,30.39,5.14,40659,17571.54,87027,39822.47,1088,749.44,400.78,41747,17972.32,7193,3613.52,18628,6076.01,7124,3647.06,8126,4119.69,1119,516.04,41747,17972.32,10304,29,10333,12,32,12792,73,12865,125916,56019.33,337,219.83,13820,6651.21,283,154.81,17988.7,40679.68,58668.38,139855,501,0,62843.08,202.1,0
28,532,3,2,74074,106596.73,73969,106433.92,21,30.31,8,12.9,76,84.22,35.38,0,119.6,35.38,0,0,0,0,35.38,20.8,0,0,0,9.51,30.31,95205.45,11135.81,106341.26,124.55,65.17,49.7,239.42,16.05,12474,16289.23,55060,74779.23,2893,4136.99,2083.67,15367,18372.9,2746,3004.22,3306,3244.08,4131,4365.93,5750,7370,470,388.67,15367,18372.9,5847,79,5926,0,16,8469,44,8513,65256,93912.47,515,768.71,7981,11435.34,322,480.21,18389.71,77784.68,96174.39,73895,179,0,106335.87,260.86,0
28,532,3,3,51119,133524.88,50858,132685.43,20,59.65,5,14.96,236,555.34,199.16,10.34,764.84,155.8,15.32,15.43,0,12.61,199.16,50.92,5.88,0,0,2.85,59.65,115148.27,17631.67,132779.94,285.06,354.58,85.11,724.75,20.19,5264,12276.58,37143,86337.75,6595,16533.94,7215.75,11859,19492.33,1382,1863.24,2857,3458.65,2977,3865.86,6066,9743.66,493,560.92,11859,19492.33,3787,33,3820,7,57,8204,94,8298,44713,116965.07,840,2405.99,5357,13568.43,209,585.39,19510.97,96567.46,116078.43,50918,201,0,132964.99,559.89,0
28,532,3,4,17949,102018.57,17267,97844.36,20,113.74,8,52.08,654,2561.79,1319.27,127.33,4008.39,870.58,75.04,286.05,2.31,85.29,1319.27,68.79,19.16,24.84,0,0.95,113.74,81473.43,18784.23,100257.66,565.47,799.68,210.24,1575.39,185.52,1255,5915.85,11822,56847.26,4138,18710.32,7114.94,5393,13030.79,514,955.54,1312,2634.15,1600,2608.41,2947,6507.91,211,324.78,5393,13030.79,2134,6,2140,7,36,4922,23,4945,15732,89340.84,627,3812.46,1460,8076.59,130,788.68,13033.9,69079.24,82113.14,17849,100,0,101420.86,597.71,0
28,532,3,5,1934,29770.04,1800,27709.56,0,0,0,0,134,1369.02,633.46,58,2060.48,385.03,49.68,157.96,0.68,40.11,633.46,0,0,0,0,0,0,18197.95,9118.17,27316.12,417.95,975.2,219.75,1612.9,841.02,126,1063.32,1175,11858.96,512,5275.67,1927.18,638,2990.5,72,198.19,211,747.75,238,513.59,305,1197.72,82,333.25,638,2990.5,346,0,346,0,4,660,2,662,1699,26182.13,87,1279.58,113,1860.97,35,447.36,2992.8,15369.01,18361.81,1912,22,0,29194.09,575.95,0
28,532,4,1,25,9.54,25,9.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.08,3.28,6.36,0,1.04,0,1.04,2.14,9,0.71,16,2.37,0,0,0,9,0.71,0,0,0,0,0,0,0,0,9,0.71,9,0.71,0,0,0,0,0,0,0,0,25,9.54,0,0,0,0,0,0,0.71,2.39,3.1,0,0,25,0,0,9.54
28,532,4,2,10,14.54,10,14.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.85,2.99,11.84,0,0.87,0,0.87,1.83,4,1.26,5,5.6,1,1.99,0.38,5,1.64,0,0,0,0,0,0,1,0.38,4,1.26,5,1.64,0,0,0,0,0,1,0,1,10,14.54,0,0,0,0,0,0,1.64,7.51,9.15,0,0,10,0,0,14.54
28,532,4,3,11,29.52,11,29.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.91,7.15,24.06,0,1.76,0,1.76,3.7,1,0.59,9,13.08,1,3.24,0.81,2,1.4,0,0,0,0,0,0,1,0.81,1,0.59,2,1.4,3,0,3,0,0,4,0,4,11,29.52,0,0,0,0,0,0,1.4,15.51,16.91,0,0,11,0,0,29.52
28,532,4,4,16,94.59,16,94.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.97,12.34,85.31,0,2.96,0,2.96,6.32,5,28.79,11,44.18,0,0,0,5,28.79,0,0,0,0,0,0,5,28.79,0,0,5,28.79,11,0,11,0,0,11,0,11,16,94.59,0,0,0,0,0,0,28.79,44.18,72.97,0,0,16,0,0,94.59
28,532,4,5,11,357.94,10,320.42,0,0,0,0,1,32.37,5.15,0,37.52,4.86,0.29,0,0,0,5.15,0,0,0,0,0,0,116.9,120.43,237.33,4.05,37.53,1.21,42.79,77.82,0,0,9,78.45,2,38.45,6.07,2,6.07,0,0,0,0,1,2.02,1,4.05,0,0,2,6.07,2,0,2,0,0,1,0,1,11,357.94,0,0,0,0,0,0,6.07,110.85,116.92,0,0,11,0,0,357.94
28,533,1,1,49089,21497.29,49089,21497.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14433.68,6925.22,21358.9,4.35,67.08,5.35,76.78,61.61,23241,9860.31,8848,4186.21,625,387.16,194.97,23866,10055.28,6768,2273.4,4974,1510.22,435,183,10149,5216.28,2519,872.38,23866,10055.28,344,6,350,0,23,7389,19,7408,44005,19222.78,359,209.56,4725,2064.95,0,0,13269.83,5536.89,18806.72,49089,0,0,21497.29,0,0
28,533,1,2,10892,14580.39,10892,14580.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10810.08,3553.65,14363.73,2.26,148.05,19.47,169.78,46.88,6259,7121.66,2276,2751.33,764,937.09,516.9,7023,7638.56,934,794.4,797,435.43,250,171.63,5556,5992.3,324,244.8,7023,7638.56,245,0,245,0,21,5614,0,5614,10006,13374.43,217,293.35,669,912.61,0,0,10668.67,4092.38,14761.05,10892,0,0,14580.39,0,0
28,533,1,3,2332,5792.9,2332,5792.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4099.11,1433.47,5532.58,4.18,111.37,24.59,140.14,120.18,1067,2030.37,629,1335.43,378,733.31,385.56,1445,2415.93,125,172.78,135,115.34,115,83.21,1115,1945.94,137,98.66,1445,2415.93,115,0,115,0,11,1544,0,1544,2155,5344.51,23,62.66,154,385.73,0,0,3329.1,2095.87,5424.97,2332,0,0,5792.9,0,0
28,533,1,4,214,1093.08,214,1093.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,394.91,475.89,870.8,2.7,76.45,3.7,82.85,139.43,75,131.04,79,162.76,29,101.11,47.87,104,178.91,1,2.74,3,7.79,2,2.02,52,110.83,50,55.53,104,178.91,2,0,2,0,0,76,0,76,179,926.97,8,40.21,27,125.9,0,0,212.73,274.48,487.21,214,0,0,1093.08,0,0
28,533,1,5,8,110.98,8,110.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.74,52.76,95.5,0,4.96,0,4.96,10.52,3,7.74,0,0,4,35,14.81,7,22.55,0,0,0,0,0,0,4,14.81,3,7.74,7,22.55,0,0,0,0,0,6,0,6,8,110.98,0,0,0,0,0,0,22.56,30.01,52.57,8,0,0,110.98,0,0
28,533,2,1,24845,12835.75,24845,12835.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8985.12,3720.91,12706.03,2.49,35.47,7.06,45.02,84.7,12901,6476.05,4601,2374,228,135.07,63.23,13129,6539.28,2944,1142.15,2564,990.77,301,162.12,6339,3753.33,1198,490.91,13129,6539.28,223,0,223,0,9,5540,0,5540,22944,11820.18,25,17.22,1876,998.35,0,0,8357.54,2830.56,11188.1,24845,0,0,12835.75,0,0
28,533,2,2,10059,13563.47,10059,13563.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10578.05,2725.33,13303.38,21.46,77.8,53.96,153.22,106.87,5910,7029.96,2073,2442.24,829,1105.85,616.33,6739,7646.29,450,450.9,684,488.95,384,366.55,5440,6221,184,118.89,6739,7646.29,410,9,419,0,14,5873,9,5882,9279,12506.92,60,83.33,720,973.22,0,0,10084.97,3371.38,13456.35,10059,0,0,13563.47,0,0
28,533,2,3,2431,5958.65,2431,5958.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4149.53,1434.37,5583.9,29.68,127.85,32.94,190.47,184.28,1046,1973.44,565,1161.5,513,1014.59,578.79,1559,2552.23,102,114.89,133,120.22,103,121.94,1213,2071.32,186,123.86,1559,2552.23,106,0,106,0,5,1538,0,1538,2298,5627.55,17,42.18,116,288.92,0,0,3336.34,1919.33,5255.67,2431,0,0,5958.65,0,0
28,533,2,4,271,1447.82,271,1447.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,666.14,427.52,1093.66,20.63,116.77,19.12,156.52,197.64,120,227.98,102,294.26,38,143.9,44.21,158,272.19,6,25.78,15,23.79,19,46.81,47,85.56,81,90.25,158,272.19,27,0,27,0,8,67,0,67,259,1394.64,0,0,12,53.18,0,0,311.21,477.63,788.84,271,0,0,1447.82,0,0
28,533,2,5,26,569.92,26,569.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199.84,213.62,413.46,0,52.85,0,52.85,103.61,6,35.62,10,43.37,10,120.85,44.94,16,80.56,0,0,1,4.05,9,40.89,0,0,6,35.62,16,80.56,0,0,0,0,0,18,0,18,26,569.92,0,0,0,0,0,0,80.57,124.55,205.12,26,0,0,569.92,0,0
28,533,3,1,215912,98600.95,215908,98599.95,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69490.27,28463.87,97954.14,8.45,240.25,30.51,279.21,367.6,110852,50671.75,34265,16980.95,2721,1837.57,919.64,113573,51591.39,34529,13739.45,28117,9454.01,1975,886.45,43651,24203.3,8641,3308.18,113573,51591.39,1531,12,1543,0,133,34861,18,34879,190882,86808.63,1416,882.46,23372,10779.3,242,130.56,68329.59,23517.72,91847.31,215912,0,0,98600.95,0,0
28,533,3,2,80444,112390.35,80444,112390.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88227.33,22529.73,110757.06,74.81,914.38,163.46,1152.65,480.64,49325,60788.08,15598,19707.28,5934,7731.97,4161.57,55259,64949.65,9234,10116.22,5911,4047.75,1579,1271.82,41284,48000.27,1619,1513.59,55259,64949.65,1529,17,1546,0,280,43057,31,43088,70298,98305.18,1274,1814.87,8664,11980.57,208,289.73,89267.34,30645.05,119912.39,80444,0,0,112390.35,0,0
28,533,3,3,30922,81544.27,30922,81544.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61610.85,17819.41,79430.26,166.04,1114.36,299.8,1580.2,533.81,16790,37007.45,5939,13878.58,4941,10724.82,5793.85,21731,42801.3,3713,7222.84,2440,2249.73,1117,1065.04,16922,31464.19,649,799.5,21731,42801.3,1242,11,1253,0,96,23313,43,23356,26753,70653.43,919,2470.5,3228,8363.99,22,56.35,58130.11,24095.31,82225.42,30922,0,0,81544.27,0,0
28,533,3,4,7226,39751.21,7226,39751.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25704.47,12503.68,38208.15,137.11,705.8,171.48,1014.39,528.67,3271,13506.2,1383,6089.79,1479,6108.48,3109.62,4750,16615.82,978,3726.4,621,764.9,259,238.96,3625,11424.55,265,461.01,4750,16615.82,296,0,296,0,13,6765,0,6765,6309,34908.69,271,1437.38,646,3405.14,0,0,22450.43,11938.59,34389.02,7226,0,0,39751.21,0,0
28,533,3,5,461,7833.12,461,7833.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2702.92,4424.67,7127.59,13.1,294.82,15.7,323.62,381.91,214,1261.05,65,498.34,102,943.53,458.42,316,1719.47,25,232.38,30,47.5,30,50.31,224,1183.84,73,205.44,316,1719.47,36,0,36,0,0,511,0,511,430,7424.95,9,122.12,22,286.05,0,0,2253.99,1139.53,3393.52,461,0,0,7833.12,0,0
28,533,4,1,20,8.37,20,8.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.98,3.28,6.26,0,0.68,0,0.68,1.43,13,2.76,3,0.22,0,0,0,13,2.76,4,1.12,0,0,0,0,1,0.81,8,0.83,13,2.76,0,0,0,0,0,1,0,1,20,8.37,0,0,0,0,0,0,3.89,0.23,4.12,0,0,20,0,0,8.37
28,533,4,2,7,9.04,7,9.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.71,4.61,7.32,0,0.55,0,0.55,1.17,3,1.37,2,1.34,0,0,0,3,1.37,0,0,0,0,0,0,1,0.81,2,0.56,3,1.37,0,0,0,0,0,0,0,0,7,9.04,0,0,0,0,0,0,1.37,1.34,2.71,0,0,7,0,0,9.04
28,533,4,3,8,19.79,8,19.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.29,8.57,13.86,0,1.9,0,1.9,4.03,6,4.74,1,0.55,0,0,0,6,4.74,1,2.34,0,0,0,0,0,0,5,2.4,6,4.74,0,0,0,0,0,0,0,0,8,19.79,0,0,0,0,0,0,7.09,0.55,7.64,0,0,8,0,0,19.79
28,533,4,4,5,26.88,5,26.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.36,10.76,16.12,0,3.44,0,3.44,7.32,5,5.36,0,0,0,0,0,5,5.36,0,0,0,0,0,0,0,0,5,5.36,5,5.36,0,0,0,0,0,0,0,0,5,26.88,0,0,0,0,0,0,5.37,0,5.37,0,0,5,0,0,26.88
28,533,4,5,10,527.54,10,527.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.73,341.74,400.47,0,54.37,0,54.37,72.7,6,45.69,2,13.04,0,0,0,6,45.69,0,0,0,0,0,0,2,5.27,4,40.42,6,45.69,0,0,0,0,1,3,0,3,10,527.54,0,0,0,0,0,0,45.69,13.04,58.73,0,0,10,0,0,527.54
28,534,1,1,80242,31672.72,80242,31672.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24620.3,7030.63,31650.93,4.35,8.27,8.01,20.63,1.16,30658,13705.16,22939,10543.15,689,371.99,214.43,31347,13919.59,5683,2255.09,3543,1042.8,21332,10119.01,1288,450.64,199,52.05,31347,13919.59,14899,182,15081,420,31,867,6,873,77205,30411.69,209,143.4,2828,1117.63,0,0,15931.39,10904.33,26835.72,80242,0,0,31672.72,0,0
28,534,1,2,13933,18846.76,13929,18839.04,0,0,4,7.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16928.54,1880.2,18808.74,0.54,29.84,0.41,30.79,7.23,7913,10418.15,4641,5678.33,646,832.06,474.92,8559,10893.07,1042,1259.08,473,433.89,6915,8705.4,452,477.38,29,17.32,8559,10893.07,5495,60,5555,156,12,505,10,515,13339,18006.28,232,338.29,362,502.19,0,0,11952.96,6199.85,18152.81,13933,0,0,18846.76,0,0
28,534,1,3,3613,9272.89,3613,9272.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7841.06,1243.24,9084.3,0.34,65.44,0.48,66.26,122.33,2459,5686.91,755,1527.84,287,626.31,341.89,2746,6028.8,342,716.85,200,298.4,2049,4519.43,218,382.34,112,111.78,2746,6028.8,2060,11,2071,59,3,262,0,262,3414,8771.17,91,237.15,108,264.57,0,0,6426.34,1824.26,8250.6,3613,0,0,9272.89,0,0
28,534,1,4,501,2643.98,501,2643.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1656.25,612.41,2268.66,0,120.22,0,120.22,255.1,336,1162.23,113,285.12,47,208.9,143.81,383,1306.04,16,68.29,11,21.75,221,951.5,23,57.69,118,206.81,383,1306.04,342,0,342,0,0,28,0,28,494,2599.22,0,0,7,44.76,0,0,1336.67,352.68,1689.35,501,0,0,2643.98,0,0
28,534,1,5,29,388.65,29,388.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177.98,133.28,311.26,0,24.77,0,24.77,52.62,17,123.34,10,54.64,0,0,0,17,123.34,2,11.78,0,0,10,82.99,0,0,7,28.57,17,123.34,21,0,21,0,0,0,0,0,29,388.65,0,0,0,0,0,0,135.96,54.66,190.62,29,0,0,388.65,0,0
28,534,2,1,13904,6303.25,13904,6303.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4755.41,1408.88,6164.29,0,45.07,0,45.07,93.89,6419,2904.9,3570,1781.27,187,69.24,40.71,6606,2945.61,196,74.78,757,293.74,4723,2383.1,374,86.56,609,107.43,6606,2945.61,2932,0,2932,0,4,284,0,284,13124,5958.24,48,28.91,732,316.1,0,0,3056.94,1847.21,4904.15,13904,0,0,6303.25,0,0
28,534,2,2,4392,6094.16,4392,6094.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4670.22,1107.02,5777.24,0,102,0,102,214.92,2574,2994.83,1470,1505.43,140,169.96,100.41,2714,3095.24,74,90.36,127,152.22,2101,2627.39,155,109.1,271,116.17,2714,3095.24,1272,4,1276,0,0,184,0,184,4132,5757.87,38,48.67,222,287.62,0,0,3215.76,1590.24,4806,4392,0,0,6094.16,0,0
28,534,2,3,1508,3957.46,1508,3957.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2948.34,751.56,3699.9,0,82.61,0,82.61,174.95,1059,2308.17,325,540.25,61,99.92,65.42,1120,2373.59,29,70.91,13,27.66,885,2059.28,65,99.16,136,116.58,1120,2373.59,592,0,592,0,7,66,0,66,1433,3753.22,55,153.11,20,51.13,0,0,2408.36,592.4,3000.76,1508,0,0,3957.46,0,0
28,534,2,4,294,1591.1,294,1591.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,828.56,529.37,1357.93,0,74.68,0,74.68,158.49,228,713.8,46,100.93,3,13.83,5.36,231,719.16,0,0,0,0,149,571.45,2,7.79,80,139.92,231,719.16,97,0,97,0,0,0,0,0,278,1523.28,16,67.82,0,0,0,0,719.2,110.72,829.92,294,0,0,1591.1,0,0
28,534,2,5,15,212.97,15,212.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115.52,59.85,175.37,0,12.04,0,12.04,25.56,11,96.25,4,19.27,0,0,0,11,96.25,0,0,0,0,3,14.85,5,66.87,3,14.53,11,96.25,8,0,8,0,0,5,0,5,15,212.97,0,0,0,0,0,0,96.25,19.28,115.53,15,0,0,212.97,0,0
28,534,3,1,302838,135458.92,302819,135454.42,5,4.1,14,0.4,0,0,0,0,0,0,0,0,0,0,0,4.1,0,0,0,0,4.1,109406.05,25891.8,135297.85,29.67,108.84,6.6,145.11,15.96,132832,66478.77,80442,40653.95,3880,2273.33,1356.62,136712,67835.39,23852,10858.34,14303,5049.88,94184,48607.1,7139,3127.38,643,192.69,136712,67835.39,69389,617,70006,1801,69,4599,117,4716,286737,127908.31,722,503.83,15375,7044.68,4,2.1,77521.83,42435.31,119957.14,302837,1,0,135458.26,0.66,0
28,534,3,2,109105,153474.61,109087,153450.06,0,0,18,24.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135334.8,17794.54,153129.34,58.21,218.85,18.19,295.25,50.02,66101,89181.47,29638,38225.05,6074,7928.28,4483.53,72175,93665,9603,11825.84,3797,3681.12,57857,73881.44,3856,4115.39,214,161.21,72175,93665,45870,621,46491,1473,53,3252,17,3269,102950,144824.38,1184,1687.78,4966,6952.4,5,10.05,105167.26,42612.62,147779.88,109105,0,0,153474.61,0,0
28,534,3,3,52199,140292.39,52199,140292.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121067.25,18661.19,139728.44,93.02,359.89,38.48,491.39,72.56,34842,87664.09,8761,20271.76,5674,13131.4,7360.63,40516,95024.72,5174,10884.81,1912,2887.02,33546,76795.22,2735,4275.67,150,182,40516,95024.72,32702,273,32975,851,80,2910,61,2971,48920,131304.99,1120,3150.41,2159,5836.99,0,0,104076.05,26806.95,130883,52199,0,0,140292.39,0,0
28,534,3,4,15533,86541.48,15524,86500.12,0,0,9,41.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68243.13,17361.35,85604.48,134.1,553.78,49.16,737.04,199.96,9678,47462.38,1980,8716.92,2817,12063.83,7661.85,12495,55124.23,1642,5571.68,936,2077.29,10538,44705.17,1179,2553.91,141,216.18,12495,55124.23,14401,98,14499,319,113,1153,0,1153,14401,80366.99,508,2658.53,624,3515.96,0,0,59725.67,13770.79,73496.46,15533,0,0,86541.48,0,0
